tourney_date,surface,winner1_id,winner2_id,loser1_id,loser2_id
2015-05-03,Clay,103690,102800,103852,103018.0
2015-05-03,Clay,103523,104495,104719,104043.0
2015-05-03,Clay,103523,104495,103690,102800.0
2015-05-10,Clay,104597,104198,102963,106071.0
2015-05-10,Clay,104731,104871,105775,105573.0
2015-05-10,Clay,103523,104495,104338,104919.0
2015-05-10,Clay,108701,104857,103893,104563.0
2015-05-10,Clay,104655,103543,105373,104667.0
2015-05-10,Clay,106390,109303,104545,105023.0
2015-05-10,Clay,106401,106058,104586,104468.0
2015-05-10,Clay,104679,105188,103852,103781.0
2015-05-10,Clay,104731,104871,103184,103185.0
2015-05-10,Clay,104471,104249,106390,109303.0
2015-05-10,Clay,103828,104486,103523,104495.0
2015-05-10,Clay,104679,105188,103690,102800.0
2015-05-10,Clay,104719,104043,104597,104198.0
2015-05-10,Clay,104655,103543,102110,102233.0
2015-05-10,Clay,108701,104857,103580,103946.0
2015-05-10,Clay,106401,106058,104620,104926.0
2015-05-10,Clay,106401,106058,104471,104249.0
2015-05-10,Clay,104655,103543,103828,104486.0
2015-05-10,Clay,104719,104043,104679,105188.0
2015-05-10,Clay,104731,104871,108701,104857.0
2015-05-10,Clay,104719,104043,106401,106058.0
2015-05-10,Clay,104655,103543,104731,104871.0
2015-05-10,Clay,104655,103543,104719,104043.0
2015-05-17,Clay,102886,102968,102963,103781.0
2015-05-17,Clay,108701,104857,104122,105154.0
2015-05-17,Clay,105012,104797,104398,102382.0
2015-05-17,Clay,104600,103822,103594,104667.0
2015-05-17,Clay,105643,105311,106000,104890.0
2015-05-17,Clay,103782,108990,103977,104677.0
2015-05-17,Clay,104071,104229,105967,105928.0
2015-05-17,Clay,103828,104486,105449,105023.0
2015-05-17,Clay,102110,103580,104415,103730.0
2015-05-17,Clay,105160,104216,103780,105032.0
2015-05-17,Clay,104465,103811,104802,104646.0
2015-05-17,Clay,104589,102987,105332,106298.0
2015-05-17,Clay,105261,105120,105850,106237.0
2015-05-17,Clay,106207,105030,105428,105062.0
2015-05-17,Clay,108701,104857,104330,105385.0
2015-05-17,Clay,104600,103822,103782,108990.0
2015-05-17,Clay,105012,104797,105643,105311.0
2015-05-17,Clay,104071,104229,102886,102968.0
2015-05-17,Clay,103828,104486,105261,105120.0
2015-05-17,Clay,104465,103811,102110,103580.0
2015-05-17,Clay,106207,105030,103543,103529.0
2015-05-17,Clay,105160,104216,104589,102987.0
2015-05-17,Clay,108701,104857,105012,104797.0
2015-05-17,Clay,104071,104229,104600,103822.0
2015-05-17,Clay,103828,104486,105160,104216.0
2015-05-17,Clay,106207,105030,104465,103811.0
2015-05-17,Clay,108701,104857,104071,104229.0
2015-05-17,Clay,106207,105030,103828,104486.0
2015-05-24,Clay,103184,103185,104071,104229.0
2015-05-24,Clay,105577,106058,103607,105154.0
2015-05-24,Clay,104471,104249,103794,103651.0
2015-05-24,Clay,104898,104022,104719,104043.0
2015-05-24,Clay,103828,104486,103782,108990.0
2015-05-24,Clay,104620,104926,111505,111460.0
2015-05-24,Clay,103690,102800,104327,105428.0
2015-05-24,Clay,103580,103946,104312,104660.0
2015-05-24,Clay,103523,104495,105936,104678.0
2015-05-24,Clay,102110,102233,105902,104589.0
2015-05-24,Clay,104679,105188,105064,105311.0
2015-05-24,Clay,104655,103543,104330,104547.0
2015-05-24,Clay,105775,105573,104600,103822.0
2015-05-24,Clay,105732,103917,105643,106043.0
2015-05-24,Clay,104198,104273,104932,105332.0
2015-05-24,Clay,104871,103997,108701,104857.0
2015-05-24,Clay,105430,104586,105678,105917.0
2015-05-24,Clay,104665,103594,106207,105030.0
2015-05-24,Clay,104398,102382,103780,105032.0
2015-05-24,Clay,104122,104919,105668,103813.0
2015-05-24,Clay,105807,104593,105526,106233.0
2015-05-24,Clay,102886,106210,105379,105077.0
2015-05-24,Clay,105053,105583,106137,111512.0
2015-05-24,Clay,104979,104797,103540,105062.0
2015-05-24,Clay,104216,102987,104136,104960.0
2015-05-24,Clay,105449,105023,105373,104667.0
2015-05-24,Clay,106423,106298,102405,106401.0
2015-05-24,Clay,105572,105385,103722,105270.0
2015-05-24,Clay,102963,103781,104792,104721.0
2015-05-24,Clay,103852,103018,104415,103730.0
2015-05-24,Clay,103977,104677,104460,104890.0
2015-05-24,Clay,102864,104252,104180,103529.0
2015-05-24,Clay,103184,103185,106423,106298.0
2015-05-24,Clay,105577,106058,102963,103781.0
2015-05-24,Clay,104471,104249,104665,103594.0
2015-05-24,Clay,103828,104486,105449,105023.0
2015-05-24,Clay,103690,102800,105807,104593.0
2015-05-24,Clay,103580,103946,103977,104677.0
2015-05-24,Clay,103523,104495,105572,105385.0
2015-05-24,Clay,102110,102233,104398,102382.0
2015-05-24,Clay,104679,105188,105053,105583.0
2015-05-24,Clay,104122,104919,104655,103543.0
2015-05-24,Clay,104216,102987,105775,105573.0
2015-05-24,Clay,105732,103917,104979,104797.0
2015-05-24,Clay,104198,104273,103852,103018.0
2015-05-24,Clay,105430,104586,104898,104022.0
2015-05-24,Clay,104871,103997,102864,104252.0
2015-05-24,Clay,103184,103185,104871,103997.0
2015-05-24,Clay,105577,106058,105732,103917.0
2015-05-24,Clay,104471,104249,104198,104273.0
2015-05-24,Clay,103828,104486,103523,104495.0
2015-05-24,Clay,104620,104926,102110,102233.0
2015-05-24,Clay,103690,102800,104679,105188.0
2015-05-24,Clay,103580,103946,104122,104919.0
2015-05-24,Clay,105430,104586,104216,102987.0
2015-05-24,Clay,103184,103185,103690,102800.0
2015-05-24,Clay,103828,104486,105577,106058.0
2015-05-24,Clay,104471,104249,103580,103946.0
2015-05-24,Clay,104620,104926,105430,104586.0
2015-05-24,Clay,103184,103185,104620,104926.0
2015-05-24,Clay,104471,104249,103828,104486.0
2015-05-24,Clay,104471,104249,103184,103185.0
2015-06-08,Grass,103690,102800,104792,104468.0
2015-06-08,Grass,103580,103946,104332,105526.0
2015-06-08,Grass,103523,104495,105227,102864.0
2015-06-08,Grass,108701,104857,104586,106233.0
2015-06-08,Grass,104398,102382,103582,104676.0
2015-06-08,Grass,104460,104890,106432,105302.0
2015-06-08,Grass,103852,104745,103782,108990.0
2015-06-08,Grass,106207,105030,104312,104678.0
2015-06-08,Grass,103828,104486,104229,103594.0
2015-06-08,Grass,102110,102233,105138,104593.0
2015-06-08,Grass,104679,105188,103977,104677.0
2015-06-08,Grass,103720,105591,105775,105573.0
2015-06-08,Grass,105732,103917,104198,104667.0
2015-06-08,Grass,103333,103997,102963,103822.0
2015-06-08,Grass,104071,104330,104589,102987.0
2015-06-08,Grass,104180,103529,104898,105332.0
2015-06-08,Grass,103690,102800,104460,104890.0
2015-06-08,Grass,103580,103946,104398,102382.0
2015-06-08,Grass,103523,104495,106207,105030.0
2015-06-08,Grass,103828,104486,104180,103529.0
2015-06-08,Grass,105732,103917,102110,102233.0
2015-06-08,Grass,104679,105188,104071,104330.0
2015-06-08,Grass,103523,104495,103690,102800.0
2015-06-08,Grass,103333,103997,103828,104486.0
2015-06-08,Grass,105732,103917,104679,105188.0
2015-06-08,Grass,103523,104495,103580,103946.0
2015-06-08,Grass,103333,103997,105732,103917.0
2015-06-15,Grass,103580,103946,104693,104918.0
2015-06-15,Grass,103690,102800,105777,104527.0
2015-06-15,Grass,102110,102233,105138,104678.0
2015-06-15,Grass,105732,103917,103720,106423.0
2015-06-15,Grass,104731,104871,104589,102987.0
2015-06-15,Grass,104545,105023,104620,105676.0
2015-06-15,Grass,103852,103018,104679,105188.0
2015-06-15,Grass,104043,104745,104273,105683.0
2015-06-15,Grass,103828,104486,104607,106210.0
2015-06-15,Grass,103523,104495,104586,104660.0
2015-06-15,Grass,103780,103822,102382,105577.0
2015-06-15,Grass,104655,103543,105208,106233.0
2015-06-15,Grass,104460,105526,104398,104252.0
2015-06-15,Grass,105775,105573,104999,100644.0
2015-06-15,Grass,104071,104330,104386,106071.0
2015-06-15,Grass,102963,103781,105449,105453.0
2015-06-15,Grass,103580,103946,103852,103018.0
2015-06-15,Grass,103690,102800,104545,105023.0
2015-06-15,Grass,102110,102233,104043,104745.0
2015-06-15,Grass,105732,103917,104731,104871.0
2015-06-15,Grass,103828,104486,104460,105526.0
2015-06-15,Grass,103523,104495,105775,105573.0
2015-06-15,Grass,104071,104330,104655,103543.0
2015-06-15,Grass,103780,103822,102963,103781.0
2015-06-15,Grass,105732,103917,103580,103946.0
2015-06-15,Grass,103690,102800,102110,102233.0
2015-06-15,Grass,104071,104330,103828,104486.0
2015-06-15,Grass,103523,104495,103780,103822.0
2015-06-15,Grass,105732,103917,103690,102800.0
2015-06-15,Grass,104071,104330,103523,104495.0
2015-06-21,Grass,104719,102233,104600,103822.0
2015-06-21,Grass,104655,103543,104665,103594.0
2015-06-21,Grass,104620,103529,108701,104857.0
2015-06-21,Grass,103997,103018,104693,104679.0
2015-06-21,Grass,103780,104415,103586,104136.0
2015-06-21,Grass,104589,102987,104338,106043.0
2015-06-21,Grass,102963,104677,104071,104330.0
2015-06-21,Grass,104159,105439,105160,104919.0
2015-06-21,Grass,104589,102987,104719,102233.0
2015-06-21,Grass,104655,103543,102963,104677.0
2015-06-21,Grass,103997,103018,104159,105439.0
2015-06-21,Grass,104655,103543,103997,103018.0
2015-06-21,Grass,104589,102987,103780,104415.0
2015-06-21,Grass,104589,102987,104655,103543.0
2015-06-29,Grass,103184,103185,104551,103651.0
2015-06-29,Grass,105577,106058,105032,104660.0
2015-06-29,Grass,104198,104291,104620,104926.0
2015-06-29,Grass,104719,104043,104911,103938.0
2015-06-29,Grass,103690,102800,104159,105439.0
2015-06-29,Grass,103580,103946,105807,104593.0
2015-06-29,Grass,103523,104495,105065,106210.0
2015-06-29,Grass,105732,103917,104597,104629.0
2015-06-29,Grass,102110,102233,105583,104678.0
2015-06-29,Grass,104600,103822,104655,103543.0
2015-06-29,Grass,104679,105188,106281,106382.0
2015-06-29,Grass,104071,104330,104665,103594.0
2015-06-29,Grass,103720,106423,105775,105573.0
2015-06-29,Grass,108701,104857,104589,102987.0
2015-06-29,Grass,104398,102382,103607,105154.0
2015-06-29,Grass,105064,105160,103285,104022.0
2015-06-29,Grass,105029,105012,105100,106378.0
2015-06-29,Grass,105428,105269,104898,105332.0
2015-06-29,Grass,102968,104332,105077,104312.0
2015-06-29,Grass,103586,104136,105430,105062.0
2015-06-29,Grass,104559,104229,105051,104868.0
2015-06-29,Grass,104693,104273,103782,108990.0
2015-06-29,Grass,105449,105023,105379,106000.0
2015-06-29,Grass,103997,103018,105173,106298.0
2015-06-29,Grass,102963,103781,102405,104386.0
2015-06-29,Grass,103730,104233,104802,104646.0
2015-06-29,Grass,103977,104677,104460,104890.0
2015-06-29,Grass,104180,103529,103794,105261.0
2015-06-29,Grass,106207,105030,105053,105311.0
2015-06-29,Grass,103184,103185,105449,105023.0
2015-06-29,Grass,104471,104249,103586,104136.0
2015-06-29,Grass,105577,106058,103780,104415.0
2015-06-29,Grass,103828,104486,104398,102382.0
2015-06-29,Grass,103997,103018,104719,104043.0
2015-06-29,Grass,103690,102800,104693,104273.0
2015-06-29,Grass,103580,103946,105029,105012.0
2015-06-29,Grass,103523,104495,105064,105160.0
2015-06-29,Grass,105732,103917,104180,103529.0
2015-06-29,Grass,102110,102233,104559,104229.0
2015-06-29,Grass,104679,105188,103977,104677.0
2015-06-29,Grass,106207,105030,104071,104330.0
2015-06-29,Grass,103730,104233,108701,104857.0
2015-06-29,Grass,102968,104332,104600,103822.0
2015-06-29,Grass,103720,106423,102963,103781.0
2015-06-29,Grass,103184,103185,106207,105030.0
2015-06-29,Grass,104471,104249,103730,104233.0
2015-06-29,Grass,104679,105188,105577,106058.0
2015-06-29,Grass,103828,104486,103720,106423.0
2015-06-29,Grass,103690,102800,105732,103917.0
2015-06-29,Grass,103580,103946,102110,102233.0
2015-06-29,Grass,103523,104495,103997,103018.0
2015-06-29,Grass,102968,104332,105428,105269.0
2015-06-29,Grass,103523,104495,103184,103185.0
2015-06-29,Grass,102968,104332,104471,104249.0
2015-06-29,Grass,103828,104486,103690,102800.0
2015-06-29,Grass,104679,105188,103580,103946.0
2015-06-29,Grass,103828,104486,103523,104495.0
2015-06-29,Grass,104679,105188,102968,104332.0
2015-06-29,Grass,103828,104486,104679,105188.0
2015-07-13,Grass,103977,106207,104857,104136.0
2015-07-13,Grass,105572,104330,104629,105011.0
2015-07-13,Grass,103730,103529,105323,104235.0
2015-07-13,Grass,103843,104233,103780,104415.0
2015-07-13,Grass,103540,105269,105051,104589.0
2015-07-13,Grass,105012,103811,104460,105441.0
2015-07-13,Grass,105992,102882,105147,105041.0
2015-07-13,Grass,104802,104646,104291,102864.0
2015-07-13,Grass,105572,104330,105992,102882.0
2015-07-13,Grass,103730,103529,105012,103811.0
2015-07-13,Grass,104802,104646,103843,104233.0
2015-07-13,Grass,103977,106207,103540,105269.0
2015-07-13,Grass,103730,103529,105572,104330.0
2015-07-13,Grass,103977,106207,104802,104646.0
2015-07-13,Grass,103730,103529,103977,106207.0
2015-07-20,Clay,108701,104857,104784,103811.0
2015-07-20,Clay,104871,103997,105160,106043.0
2015-07-20,Clay,103977,104677,103859,105623.0
2015-07-20,Clay,103540,102963,103327,105077.0
2015-07-20,Clay,105064,105154,104551,103651.0
2015-07-20,Clay,105029,103863,103876,105668.0
2015-07-20,Clay,104932,104297,104797,103565.0
2015-07-20,Clay,111197,110596,106035,105436.0
2015-07-20,Clay,105775,105573,102864,108990.0
2015-07-20,Clay,104216,102987,104693,104332.0
2015-07-20,Clay,103586,104136,104911,103938.0
2015-07-20,Clay,105012,103594,105807,104719.0
2015-07-20,Clay,105138,103543,105433,106210.0
2015-07-20,Clay,103782,104586,104792,104766.0
2015-07-20,Clay,102382,104667,103893,104312.0
2015-07-20,Clay,105711,105243,105379,106233.0
2015-07-20,Hard,104802,104646,104600,104330.0
2015-07-20,Hard,106207,105030,104268,105292.0
2015-07-20,Hard,105269,104629,103730,103529.0
2015-07-20,Hard,105051,105173,104291,105137.0
2015-07-20,Hard,105944,105679,105120,105070.0
2015-07-20,Hard,105323,104235,105572,105011.0
2015-07-20,Hard,104273,103285,104905,103607.0
2015-07-20,Clay,108701,104857,104932,104297.0
2015-07-20,Clay,104871,103997,105029,103863.0
2015-07-20,Clay,103977,104677,111197,110596.0
2015-07-20,Clay,105064,105154,103540,102963.0
2015-07-20,Clay,105775,105573,105138,103543.0
2015-07-20,Clay,103586,104136,105711,105243.0
2015-07-20,Clay,104216,102987,102382,104667.0
2015-07-20,Clay,103782,104586,105012,103594.0
2015-07-20,Hard,105323,104235,104589,105032.0
2015-07-20,Hard,106207,105030,105944,105679.0
2015-07-20,Hard,104802,104646,105051,105173.0
2015-07-20,Hard,104273,103285,105269,104629.0
2015-07-20,Clay,108701,104857,103977,104677.0
2015-07-20,Clay,104871,103997,105064,105154.0
2015-07-20,Clay,103586,104136,105775,105573.0
2015-07-20,Clay,104216,102987,103782,104586.0
2015-07-20,Hard,106207,105030,104802,104646.0
2015-07-20,Hard,104273,103285,105323,104235.0
2015-07-20,Clay,104871,103997,108701,104857.0
2015-07-20,Clay,104216,102987,103586,104136.0
2015-07-20,Hard,104273,103285,106207,105030.0
2015-07-27,Clay,104719,104043,104847,103843.0
2015-07-27,Clay,105012,104797,103586,104136.0
2015-07-27,Clay,103594,103529,104898,104022.0
2015-07-27,Clay,102382,104667,105029,103863.0
2015-07-27,Clay,103876,103782,104216,102987.0
2015-07-27,Clay,105643,103893,105807,105120.0
2015-07-27,Clay,105160,104547,105583,105311.0
2015-07-27,Clay,105967,105928,105053,103852.0
2015-07-27,Clay,104620,104926,144719,104745.0
2015-07-27,Clay,103580,103946,104871,103997.0
2015-07-27,Clay,104679,105188,104252,106210.0
2015-07-27,Clay,104655,103543,104597,106043.0
2015-07-27,Clay,108701,104857,104259,104332.0
2015-07-27,Clay,104198,104269,104693,102963.0
2015-07-27,Clay,105373,104586,105775,105573.0
2015-07-27,Clay,102864,105526,105077,104312.0
2015-07-27,Hard,103184,103185,104589,105032.0
2015-07-27,Hard,104415,104180,105577,106058.0
2015-07-27,Hard,103780,104677,105051,105173.0
2015-07-27,Hard,111153,105385,106207,105030.0
2015-07-27,Hard,104571,104291,103794,105041.0
2015-07-27,Hard,103888,104053,104229,103730.0
2015-07-27,Hard,104600,105449,104802,104646.0
2015-07-27,Hard,105572,103977,105428,105269.0
2015-07-27,Clay,104719,104043,105643,103893.0
2015-07-27,Clay,103594,103529,105967,105928.0
2015-07-27,Clay,102382,104667,105160,104547.0
2015-07-27,Clay,105012,104797,103876,103782.0
2015-07-27,Clay,103580,103946,105373,104586.0
2015-07-27,Clay,104679,105188,102864,105526.0
2015-07-27,Clay,108701,104857,104655,103543.0
2015-07-27,Hard,103184,103185,104600,105449.0
2015-07-27,Hard,103780,104677,103888,104053.0
2015-07-27,Hard,111153,105385,105572,103977.0
2015-07-27,Hard,104415,104180,104571,104291.0
2015-07-27,Clay,103594,103529,104719,104043.0
2015-07-27,Clay,105012,104797,102382,104667.0
2015-07-27,Clay,108701,104857,103580,103946.0
2015-07-27,Hard,103184,103185,111153,105385.0
2015-07-27,Hard,104415,104180,103780,104677.0
2015-07-27,Clay,105012,104797,103594,103529.0
2015-07-27,Clay,104679,105188,108701,104857.0
2015-07-27,Hard,103184,103185,104415,104180.0
2015-08-03,Clay,104597,104122,104693,102963.0
2015-08-03,Clay,104398,103997,104890,103782.0
2015-08-03,Clay,103586,104136,104926,104206.0
2015-08-03,Clay,102382,104667,103781,104332.0
2015-08-03,Clay,105807,102987,102886,108990.0
2015-08-03,Clay,104593,106043,105428,105269.0
2015-08-03,Clay,104898,105573,103594,103529.0
2015-08-03,Clay,105154,106210,126623,104259.0
2015-08-03,Hard,103184,103185,104679,105188.0
2015-08-03,Hard,104471,104249,104071,104330.0
2015-08-03,Hard,103523,104495,104918,102110.0
2015-08-03,Hard,103690,102800,105032,103720.0
2015-08-03,Hard,108701,104857,105572,103977.0
2015-08-03,Hard,105777,103888,105577,106058.0
2015-08-03,Hard,104600,103822,103580,103946.0
2015-08-03,Hard,103852,103018,105449,105023.0
2015-08-03,Clay,104398,103997,104593,106043.0
2015-08-03,Clay,103586,104136,105154,106210.0
2015-08-03,Clay,104597,104122,105807,102987.0
2015-08-03,Clay,104898,105573,102382,104667.0
2015-08-03,Hard,103184,103185,104600,103822.0
2015-08-03,Hard,104471,104249,103852,103018.0
2015-08-03,Hard,103690,102800,108701,104857.0
2015-08-03,Clay,104898,105573,104398,103997.0
2015-08-03,Clay,104597,104122,103586,104136.0
2015-08-03,Hard,103184,103185,103523,104495.0
2015-08-03,Hard,104471,104249,103690,102800.0
2015-08-03,Clay,104597,104122,104898,105573.0
2015-08-03,Hard,103184,103185,104471,104249.0
2015-08-10,Hard,105227,102963,105229,108990.0
2015-08-10,Hard,104925,104386,104312,104678.0
2015-08-10,Hard,104926,103990,104071,104330.0
2015-08-10,Hard,103852,103018,105676,106233.0
2015-08-10,Hard,104792,104542,103720,106401.0
2015-08-10,Hard,104918,102233,104731,104871.0
2015-08-10,Hard,104745,104269,104607,106058.0
2015-08-10,Hard,102110,104273,104655,103543.0
2015-08-10,Hard,103184,103185,103852,103018.0
2015-08-10,Hard,102110,104273,104471,104249.0
2015-08-10,Hard,103828,104486,104926,103990.0
2015-08-10,Hard,104925,104386,103523,104495.0
2015-08-10,Hard,103690,102800,104792,104542.0
2015-08-10,Hard,103580,103946,105227,102963.0
2015-08-10,Hard,104679,105188,104918,102233.0
2015-08-10,Hard,104745,104269,105732,103917.0
2015-08-10,Hard,103184,103185,104745,104269.0
2015-08-10,Hard,103580,103946,103828,104486.0
2015-08-10,Hard,102110,104273,103690,102800.0
2015-08-10,Hard,104925,104386,104679,105188.0
2015-08-10,Hard,103184,103185,103580,103946.0
2015-08-10,Hard,102110,104273,104925,104386.0
2015-08-10,Hard,103184,103185,102110,104273.0
2015-08-16,Hard,108701,104857,104792,104542.0
2015-08-16,Hard,105732,103917,105173,104468.0
2015-08-16,Hard,105449,105023,104312,104678.0
2015-08-16,Hard,104071,104330,104607,103888.0
2015-08-16,Hard,103852,103018,104655,103543.0
2015-08-16,Hard,102110,104273,103780,103822.0
2015-08-16,Hard,102233,104527,104731,104871.0
2015-08-16,Hard,103580,103946,105676,106233.0
2015-08-16,Hard,103184,103185,108701,104857.0
2015-08-16,Hard,104471,104249,105449,105023.0
2015-08-16,Hard,103828,104486,103580,103946.0
2015-08-16,Hard,103852,103018,104620,104926.0
2015-08-16,Hard,103523,104495,105732,103917.0
2015-08-16,Hard,103690,102800,104071,104330.0
2015-08-16,Hard,102110,104273,104679,105188.0
2015-08-16,Hard,102233,104527,105577,106058.0
2015-08-16,Hard,102110,104273,103184,103185.0
2015-08-16,Hard,104471,104249,103523,104495.0
2015-08-16,Hard,103690,102800,103828,104486.0
2015-08-16,Hard,103852,103018,102233,104527.0
2015-08-16,Hard,103690,102800,104471,104249.0
2015-08-16,Hard,102110,104273,103852,103018.0
2015-08-16,Hard,102110,104273,103690,102800.0
2015-08-23,Hard,103997,102110,103594,106210.0
2015-08-23,Hard,102987,104677,104600,103543.0
2015-08-23,Hard,103780,103822,104665,105269.0
2015-08-23,Hard,104693,102963,104559,105311.0
2015-08-23,Hard,105807,104198,103977,105332.0
2015-08-23,Hard,103586,103529,103730,105030.0
2015-08-23,Hard,104589,105032,104398,105573.0
2015-08-23,Hard,105992,106328,109734,200365.0
2015-08-23,Hard,103997,102110,105807,104198.0
2015-08-23,Hard,103780,103822,103586,103529.0
2015-08-23,Hard,104693,102963,105992,106328.0
2015-08-23,Hard,104589,105032,102987,104677.0
2015-08-23,Hard,103780,103822,103997,102110.0
2015-08-23,Hard,104693,102963,104589,105032.0
2015-08-23,Hard,104693,102963,103780,103822.0
2015-08-31,Hard,105449,105023,103184,103185.0
2015-08-31,Hard,104693,102963,104471,104249.0
2015-08-31,Hard,103828,104486,104398,103594.0
2015-08-31,Hard,103690,102800,105807,104198.0
2015-08-31,Hard,104415,104600,104620,104926.0
2015-08-31,Hard,103523,104495,105572,103977.0
2015-08-31,Hard,104719,104043,104898,102382.0
2015-08-31,Hard,104679,105188,106216,106261.0
2015-08-31,Hard,102110,104273,104589,102987.0
2015-08-31,Hard,104667,108990,103580,103946.0
2015-08-31,Hard,104919,105311,105577,106058.0
2015-08-31,Hard,105732,103917,105160,103607.0
2015-08-31,Hard,103163,103285,104655,103543.0
2015-08-31,Hard,108701,104857,106045,105065.0
2015-08-31,Hard,104071,104330,105575,104559.0
2015-08-31,Hard,103780,103822,103852,103018.0
2015-08-31,Hard,105064,105269,111586,126205.0
2015-08-31,Hard,105012,104797,105430,104386.0
2015-08-31,Hard,106065,104312,102968,104677.0
2015-08-31,Hard,102886,106210,111202,105062.0
2015-08-31,Hard,104871,103997,103781,104332.0
2015-08-31,Hard,105428,103730,126203,124187.0
2015-08-31,Hard,105643,106043,105373,104586.0
2015-08-31,Hard,103586,104136,103876,105668.0
2015-08-31,Hard,105053,103782,103841,109632.0
2015-08-31,Hard,105032,103720,105573,104547.0
2015-08-31,Hard,104802,105173,104327,105332.0
2015-08-31,Hard,104180,103529,105583,104678.0
2015-08-31,Hard,102233,104269,102864,104252.0
2015-08-31,Hard,106207,105030,105379,104593.0
2015-08-31,Hard,106298,104660,105029,105077.0
2015-08-31,Hard,103188,105385,105676,106233.0
2015-08-31,Hard,103690,102800,106065,104312.0
2015-08-31,Hard,103523,104495,103586,104136.0
2015-08-31,Hard,104719,104043,106298,104660.0
2015-08-31,Hard,104679,105188,105053,103782.0
2015-08-31,Hard,102110,104273,104871,103997.0
2015-08-31,Hard,105732,103917,106207,105030.0
2015-08-31,Hard,103188,105385,108701,104857.0
2015-08-31,Hard,104071,104330,104802,105173.0
2015-08-31,Hard,103780,103822,104180,103529.0
2015-08-31,Hard,104415,104600,105032,103720.0
2015-08-31,Hard,103163,103285,105064,105269.0
2015-08-31,Hard,104693,102963,105012,104797.0
2015-08-31,Hard,105449,105023,102233,104269.0
2015-08-31,Hard,104919,105311,105643,106043.0
2015-08-31,Hard,104667,108990,105428,103730.0
2015-08-31,Hard,103828,104486,103780,103822.0
2015-08-31,Hard,103690,102800,104071,104330.0
2015-08-31,Hard,103523,104495,102110,104273.0
2015-08-31,Hard,105732,103917,104719,104043.0
2015-08-31,Hard,104679,105188,104667,108990.0
2015-08-31,Hard,104693,102963,103163,103285.0
2015-08-31,Hard,105449,105023,103188,105385.0
2015-08-31,Hard,104919,105311,104415,104600.0
2015-08-31,Hard,105732,103917,103828,104486.0
2015-08-31,Hard,104679,105188,103690,102800.0
2015-08-31,Hard,104693,102963,103523,104495.0
2015-08-31,Hard,105449,105023,104919,105311.0
2015-08-31,Hard,104679,105188,105449,105023.0
2015-08-31,Hard,105732,103917,104693,102963.0
2015-08-31,Hard,105732,103917,104679,105188.0
2015-09-21,Hard,105732,103917,103594,104660.0
2015-09-21,Hard,103997,104273,104802,105173.0
2015-09-21,Hard,104071,104330,104460,105379.0
2015-09-21,Hard,103780,103822,103543,104269.0
2015-09-21,Hard,105807,104198,104398,104677.0
2015-09-21,Hard,105428,105269,104999,100644.0
2015-09-21,Hard,104589,102987,106207,105030.0
2015-09-21,Hard,103730,103529,104180,103877.0
2015-09-21,Hard,104600,105573,102886,105062.0
2015-09-21,Hard,102382,103580,105430,105332.0
2015-09-21,Hard,103586,104136,104593,104719.0
2015-09-21,Hard,104667,108990,105029,103863.0
2015-09-21,Hard,105575,104559,104571,106423.0
2015-09-21,Hard,105012,104797,104890,103938.0
2015-09-21,Hard,103782,103977,102968,104415.0
2015-09-21,Hard,126094,104022,105539,104505.0
2015-09-21,Hard,105732,103917,104589,102987.0
2015-09-21,Hard,103997,104273,105807,104198.0
2015-09-21,Hard,104071,104330,105428,105269.0
2015-09-21,Hard,103780,103822,103730,103529.0
2015-09-21,Hard,104600,105573,103782,103977.0
2015-09-21,Hard,102382,103580,105575,104559.0
2015-09-21,Hard,105012,104797,104667,108990.0
2015-09-21,Hard,105732,103917,103780,103822.0
2015-09-21,Hard,103997,104273,104071,104330.0
2015-09-21,Hard,104600,105573,105012,104797.0
2015-09-21,Hard,102382,103580,126094,104022.0
2015-09-21,Hard,103997,104273,105732,103917.0
2015-09-21,Hard,104600,105573,102382,103580.0
2015-09-28,Hard,104071,104330,111452,106401.0
2015-09-28,Hard,104600,105573,105428,105269.0
2015-09-28,Hard,103780,103822,105012,103811.0
2015-09-28,Hard,104398,104677,105032,105062.0
2015-09-28,Hard,102886,103285,105323,104235.0
2015-09-28,Hard,104136,104332,108741,111186.0
2015-09-28,Hard,103782,103730,105777,102233.0
2015-09-28,Hard,104667,108990,104571,104678.0
2015-09-28,Hard,104693,102963,103607,103977.0
2015-09-28,Hard,105051,106210,103997,103529.0
2015-09-28,Hard,104589,102987,104251,105572.0
2015-09-28,Hard,102382,103594,105575,104797.0
2015-09-28,Hard,105029,103863,104551,103651.0
2015-09-28,Hard,105902,105357,105339,105842.0
2015-09-28,Hard,102968,104415,105379,104198.0
2015-09-28,Hard,105001,105030,105173,104586.0
2015-09-28,Hard,104071,104330,103782,103730.0
2015-09-28,Hard,104600,105573,104136,104332.0
2015-09-28,Hard,102886,103285,103780,103822.0
2015-09-28,Hard,104398,104677,104667,108990.0
2015-09-28,Hard,104693,102963,105902,105357.0
2015-09-28,Hard,104589,102987,105029,103863.0
2015-09-28,Hard,105001,105030,102382,103594.0
2015-09-28,Hard,102968,104415,105051,106210.0
2015-09-28,Hard,104071,104330,102886,103285.0
2015-09-28,Hard,104600,105573,104398,104677.0
2015-09-28,Hard,104589,102987,104693,102963.0
2015-09-28,Hard,102968,104415,105001,105030.0
2015-09-28,Hard,104600,105573,104071,104330.0
