tourney_date,surface,winner1_name,winner1_id,winner2_name,winner2_id,loser1_name,loser1_id,loser2_name,loser2_id
2011-10-03,Hard,Andy Murray,104918,Jamie Murray,104679,Frantisek Cermak,102886,Filip Polasek,104583
2011-10-03,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Robert Lindstedt,102963,Horia Tecau,104486
2011-10-09,Hard,Nicolas Almagro,104597,Bruno Soares,103946,Kevin Anderson,104731,Scott Lipsky,103822
2011-10-09,Hard,Thomaz Bellucci,105064,Ivan Dodig,104471,Feliciano Lopez,103852,Fernando Verdasco,104269
2011-10-09,Hard,Simone Bolelli,104620,Fabio Fognini,104926,Di Wu,105842,Ze Zhang,105585
2011-10-09,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Tomas Berdych,104607,Radek Stepanek,103285
2011-10-09,Hard,Marcel Granollers,104719,Viktor Troicki,104678,Mark Knowles,101956,Lukasz Kubot,103997
2011-10-09,Hard,Christopher Kas,103577,Alexander Peya,103580,Marc Lopez,104043,Rafael Nadal,104745
2011-10-09,Hard,Oliver Marach,103594,Janko Tipsarevic,104386,Alex Bogomolov Jr,104166,Rajeev Ram,104330
2011-10-09,Hard,Tommy Robredo,103990,Dmitry Tursunov,104098,Mao Xin Gong,105001,Zhe Li,104810
2011-10-09,Hard,Bob Bryan,103184,Mike Bryan,103185,Marcel Granollers,104719,Viktor Troicki,104678
2011-10-09,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Oliver Marach,103594,Janko Tipsarevic,104386
2011-10-09,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Simone Bolelli,104620,Fabio Fognini,104926
2011-10-09,Hard,Mahesh Bhupathi,102405,Leander Paes,102233,Christopher Kas,103577,Alexander Peya,103580
2011-10-09,Hard,Thomaz Bellucci,105064,Ivan Dodig,104471,Jurgen Melzer,103781,Philipp Petzschner,104332
2011-10-09,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Tommy Robredo,103990,Dmitry Tursunov,104098
2011-10-09,Hard,Nicolas Almagro,104597,Bruno Soares,103946,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-10-09,Hard,Robert Lindstedt,102963,Horia Tecau,104486,Eric Butorac,103780,Jean Julien Rojer,103828
2011-10-09,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Bob Bryan,103184,Mike Bryan,103185
2011-10-09,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Nicolas Almagro,104597,Bruno Soares,103946
2011-10-09,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Robert Lindstedt,102963,Horia Tecau,104486
2011-10-09,Hard,Mahesh Bhupathi,102405,Leander Paes,102233,Thomaz Bellucci,105064,Ivan Dodig,104471
2011-10-09,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Mahesh Bhupathi,102405,Leander Paes,102233
2011-10-09,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2011-10-09,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Michael Llodra,103566,Nenad Zimonjic,102800
2011-10-17,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Julian Knowle,102382,Lukasz Kubot,103997
2011-10-17,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Marc Lopez,104043,Tommy Robredo,103990
2011-10-17,Hard,Jonathan Erlich,102968,Andy Ram,103544,Christopher Kas,103577,Alexander Peya,103580
2011-10-17,Hard,Marcelo Melo,104249,Bruno Soares,103946,Matthias Bachinger,104897,Philipp Petzschner,104332
2011-10-17,Hard,Marcos Baghdatis,104571,Juan Martin Del Potro,105223,Scott Lipsky,103822,Rajeev Ram,104330
2011-10-17,Hard,Juan Ignacio Chela,103428,Andre Sa,102987,Johan Brunstrom,103540,Jarkko Nieminen,103813
2011-10-17,Hard,Michael Kohlmann,102306,Alexander Waske,102565,Martin Emmrich,104465,Andreas Siljestrom,103811
2011-10-17,Hard,Xavier Malisse,103598,Frank Moser,102864,Paul Hanley,103080,Dick Norman,101868
2011-10-17,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Sergiy Stakhovsky,104660,Mikhail Youzhny,104022
2011-10-17,Hard,Mikhail Elgin,103863,Denis Istomin,104797,Daniele Bracciali,103110,Potito Starace,103808
2011-10-17,Hard,Evgeny Donskoy,105539,Teymuraz Gabashvili,104559,Colin Fleming,104415,Ross Hutchins,104504
2011-10-17,Hard,Carlos Berlocq,104122,David Marrero,103543,Lukas Dlouhy,104160,Alexandr Dolgopolov,105238
2011-10-17,Hard,Julien Benneteau,103898,Jamie Murray,104679,Andreas Seppi,104312,Igor Zelenay,103938
2011-10-17,Hard,Alex Bogomolov Jr,104166,Mikhail Kukushkin,105062,Igor Kunitsyn,103857,Dmitry Tursunov,104098
2011-10-17,Hard,James Cerretani,103859,Philipp Marx,103929,Karol Beck,103971,Michal Mertinak,103455
2011-10-17,Hard,Treat Conrad Huey,104600,Adil Shamasdin,108990,Victor Baluda,106066,Andrey Kuznetsov,105723
2011-10-17,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Michael Kohlmann,102306,Alexander Waske,102565
2011-10-17,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Xavier Malisse,103598,Frank Moser,102864
2011-10-17,Hard,Marcelo Melo,104249,Bruno Soares,103946,Juan Ignacio Chela,103428,Andre Sa,102987
2011-10-17,Hard,Marcos Baghdatis,104571,Juan Martin Del Potro,105223,Jonathan Erlich,102968,Andy Ram,103544
2011-10-17,Hard,Frantisek Cermak,102886,Filip Polasek,104583,James Cerretani,103859,Philipp Marx,103929
2011-10-17,Hard,Carlos Berlocq,104122,David Marrero,103543,Julien Benneteau,103898,Jamie Murray,104679
2011-10-17,Hard,Alex Bogomolov Jr,104166,Mikhail Kukushkin,105062,Mikhail Elgin,103863,Denis Istomin,104797
2011-10-17,Hard,Evgeny Donskoy,105539,Teymuraz Gabashvili,104559,Treat Conrad Huey,104600,Adil Shamasdin,108990
2011-10-17,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Marcos Baghdatis,104571,Juan Martin Del Potro,105223
2011-10-17,Hard,Marcelo Melo,104249,Bruno Soares,103946,Eric Butorac,103780,Jean Julien Rojer,103828
2011-10-17,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Evgeny Donskoy,105539,Teymuraz Gabashvili,104559
2011-10-17,Hard,Carlos Berlocq,104122,David Marrero,103543,Alex Bogomolov Jr,104166,Mikhail Kukushkin,105062
2011-10-17,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Marcelo Melo,104249,Bruno Soares,103946
2011-10-17,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Carlos Berlocq,104122,David Marrero,103543
2011-10-24,Hard,Bob Bryan,103184,Mike Bryan,103185,Christopher Kas,103577,Alexander Peya,103580
2011-10-24,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Eric Butorac,103780,Jean Julien Rojer,103828
2011-10-24,Hard,Juan Martin Del Potro,105223,Radek Stepanek,103285,Jurgen Melzer,103781,Philipp Petzschner,104332
2011-10-24,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Juan Ignacio Chela,103428,Andre Sa,102987
2011-10-24,Hard,Simone Bolelli,104620,Fabio Fognini,104926,Gerald Melzer,105589,Dominic Thiem,106233
2011-10-24,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Marcelo Melo,104249,Bruno Soares,103946
2011-10-24,Hard,Andreas Haider Maurer,104890,Philipp Oswald,104667,Pablo Andujar,104665,Guillermo Garcia Lopez,104198
2011-10-24,Hard,Oliver Marach,103594,David Marrero,103543,Scott Lipsky,103822,Rajeev Ram,104330
2011-10-24,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Dudi Sela,104534,Saar Steele,104434
2011-10-24,Hard,Daniele Bracciali,103110,Potito Starace,103808,Andreas Seppi,104312,Igor Zelenay,103938
2011-10-24,Hard,Colin Fleming,104415,Ross Hutchins,104504,Alex Bogomolov Jr,104166,Lukas Dlouhy,104160
2011-10-24,Hard,Michal Mertinak,103455,Mikhail Youzhny,104022,Jonathan Erlich,102968,Andy Ram,103544
2011-10-24,Hard,James Cerretani,103859,Philipp Marx,103929,Julien Benneteau,103898,Jamie Murray,104679
2011-10-24,Hard,Mikhail Elgin,103863,Alexander Kudryavtsev,104628,Marin Cilic,105227,Lovro Zovko,103735
2011-10-24,Hard,Marcel Granollers,104719,Pere Riba,105137,Julian Knowle,102382,Dick Norman,101868
2011-10-24,Hard,Michael Kohlmann,102306,Alexander Waske,102565,Igor Kunitsyn,103857,Dmitry Tursunov,104098
2011-10-24,Hard,Bob Bryan,103184,Mike Bryan,103185,Oliver Marach,103594,David Marrero,103543
2011-10-24,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Simone Bolelli,104620,Fabio Fognini,104926
2011-10-24,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-10-24,Hard,Juan Martin Del Potro,105223,Radek Stepanek,103285,Andreas Haider Maurer,104890,Philipp Oswald,104667
2011-10-24,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Marcel Granollers,104719,Pere Riba,105137
2011-10-24,Hard,Mikhail Elgin,103863,Alexander Kudryavtsev,104628,Daniele Bracciali,103110,Potito Starace,103808
2011-10-24,Hard,Colin Fleming,104415,Ross Hutchins,104504,James Cerretani,103859,Philipp Marx,103929
2011-10-24,Hard,Michael Kohlmann,102306,Alexander Waske,102565,Michal Mertinak,103455,Mikhail Youzhny,104022
2011-10-24,Hard,Bob Bryan,103184,Mike Bryan,103185,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2011-10-24,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Juan Martin Del Potro,105223,Radek Stepanek,103285
2011-10-24,Hard,Colin Fleming,104415,Ross Hutchins,104504,Frantisek Cermak,102886,Filip Polasek,104583
2011-10-24,Hard,Mikhail Elgin,103863,Alexander Kudryavtsev,104628,Michael Kohlmann,102306,Alexander Waske,102565
2011-10-24,Hard,Bob Bryan,103184,Mike Bryan,103185,Max Mirnyi,103018,Daniel Nestor,102110
2011-10-24,Hard,Colin Fleming,104415,Ross Hutchins,104504,Mikhail Elgin,103863,Alexander Kudryavtsev,104628
2011-10-31,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Michael Lammer,103967,Alexander Sadecky,104967
2011-10-31,Hard,Christopher Kas,103577,Alexander Peya,103580,Santiago Gonzalez,104136,Scott Lipsky,103822
2011-10-31,Hard,Xavier Malisse,103598,Dick Norman,101868,Mahesh Bhupathi,102405,Michal Mertinak,103455
2011-10-31,Hard,Ivan Dodig,104471,Viktor Troicki,104678,Thomaz Bellucci,105064,Santiago Giraldo,105053
2011-10-31,Hard,Mardy Fish,103888,Andy Roddick,104053,Lukasz Kubot,103997,Radek Stepanek,103285
2011-10-31,Hard,Colin Fleming,104415,Ross Hutchins,104504,Stephane Bohli,104219,Marco Chiudinelli,103843
2011-10-31,Hard,Robin Haase,104898,Florian Mayer,104252,Denis Istomin,104797,Frank Moser,102864
2011-10-31,Hard,Bob Bryan,103184,Mike Bryan,103185,Lukas Dlouhy,104160,Alexandr Dolgopolov,105238
2011-10-31,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2011-10-31,Hard,Kevin Anderson,104731,John Isner,104545,Robert Lindstedt,102963,Horia Tecau,104486
2011-10-31,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Nicolas Almagro,104597,Pablo Andujar,104665
2011-10-31,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Oliver Marach,103594,David Marrero,103543
2011-10-31,Hard,Daniel Gimeno Traver,104593,Pere Riba,105137,Feliciano Lopez,103852,Fernando Verdasco,104269
2011-10-31,Hard,Marcel Granollers,104719,Marc Lopez,104043,Juan Ignacio Chela,103428,Juan Monaco,104338
2011-10-31,Hard,Marcelo Melo,104249,Bruno Soares,103946,Roberto Bautista Agut,105138,Albert Ramos,105077
2011-10-31,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Robin Haase,104898,Florian Mayer,104252
2011-10-31,Hard,Ivan Dodig,104471,Viktor Troicki,104678,Christopher Kas,103577,Alexander Peya,103580
2011-10-31,Hard,Xavier Malisse,103598,Dick Norman,101868,Colin Fleming,104415,Ross Hutchins,104504
2011-10-31,Hard,Bob Bryan,103184,Mike Bryan,103185,Frantisek Cermak,102886,Filip Polasek,104583
2011-10-31,Hard,Marcelo Melo,104249,Bruno Soares,103946,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-10-31,Hard,Kevin Anderson,104731,John Isner,104545,Marcel Granollers,104719,Marc Lopez,104043
2011-10-31,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Daniel Gimeno Traver,104593,Pere Riba,105137
2011-10-31,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Ivan Dodig,104471,Viktor Troicki,104678
2011-10-31,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Xavier Malisse,103598,Dick Norman,101868
2011-10-31,Hard,Bob Bryan,103184,Mike Bryan,103185,Marcelo Melo,104249,Bruno Soares,103946
2011-10-31,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Kevin Anderson,104731,John Isner,104545
2011-10-31,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Max Mirnyi,103018,Daniel Nestor,102110
2011-10-31,Hard,Bob Bryan,103184,Mike Bryan,103185,Eric Butorac,103780,Jean Julien Rojer,103828
2011-11-07,Hard,Julien Benneteau,103898,Nicolas Mahut,103917,Mark Knowles,101956,Xavier Malisse,103598
2011-11-07,Hard,Eric Butorac,103780,Jean Julien Rojer,103828,Kevin Anderson,104731,John Isner,104545
2011-11-07,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Thomaz Bellucci,105064,Andreas Seppi,104312
2011-11-07,Hard,Arnaud Clement,103096,Edouard Roger Vasselin,104273,Dick Norman,101868,Sergiy Stakhovsky,104660
2011-11-07,Hard,Colin Fleming,104415,Jamie Murray,104679,Feliciano Lopez,103852,Fernando Verdasco,104269
2011-11-07,Hard,Santiago Gonzalez,104136,Christopher Kas,103577,Daniele Bracciali,103110,Andy Ram,103544
2011-11-07,Hard,Ross Hutchins,104504,Andy Murray,104918,Nicolas Almagro,104597,David Marrero,103543
2011-11-07,Hard,Marcelo Melo,104249,Bruno Soares,103946,Lukasz Kubot,103997,Florian Mayer,104252
2011-11-07,Hard,Julien Benneteau,103898,Nicolas Mahut,103917,Bob Bryan,103184,Mike Bryan,103185
2011-11-07,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Eric Butorac,103780,Jean Julien Rojer,103828
2011-11-07,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Frantisek Cermak,102886,Filip Polasek,104583
2011-11-07,Hard,Santiago Gonzalez,104136,Christopher Kas,103577,Mahesh Bhupathi,102405,Leander Paes,102233
2011-11-07,Hard,Marcelo Melo,104249,Bruno Soares,103946,Robert Lindstedt,102963,Horia Tecau,104486
2011-11-07,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Arnaud Clement,103096,Edouard Roger Vasselin,104273
2011-11-07,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Colin Fleming,104415,Jamie Murray,104679
2011-11-07,Hard,Oliver Marach,103594,Alexander Peya,103580,Ross Hutchins,104504,Andy Murray,104918
2011-11-07,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Michael Llodra,103566,Nenad Zimonjic,102800
2011-11-07,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Oliver Marach,103594,Alexander Peya,103580
2011-11-07,Hard,Julien Benneteau,103898,Nicolas Mahut,103917,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2011-11-07,Hard,Santiago Gonzalez,104136,Christopher Kas,103577,Marcelo Melo,104249,Bruno Soares,103946
2011-11-07,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Max Mirnyi,103018,Daniel Nestor,102110
2011-11-07,Hard,Julien Benneteau,103898,Nicolas Mahut,103917,Santiago Gonzalez,104136,Christopher Kas,103577
2011-11-07,Hard,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529,Julien Benneteau,103898,Nicolas Mahut,103917
2011-11-20,Hard,Mahesh Bhupathi,102405,Leander Paes,102233,Bob Bryan,103184,Mike Bryan,103185
2011-11-20,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Robert Lindstedt,102963,Horia Tecau,104486
2011-11-20,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Michael Llodra,103566,Nenad Zimonjic,102800
2011-11-20,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-11-20,Hard,Bob Bryan,103184,Mike Bryan,103185,Robert Lindstedt,102963,Horia Tecau,104486
2011-11-20,Hard,Mahesh Bhupathi,102405,Leander Paes,102233,Jurgen Melzer,103781,Philipp Petzschner,104332
2011-11-20,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-11-20,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2011-11-20,Hard,Bob Bryan,103184,Mike Bryan,103185,Jurgen Melzer,103781,Philipp Petzschner,104332
2011-11-20,Hard,Robert Lindstedt,102963,Horia Tecau,104486,Mahesh Bhupathi,102405,Leander Paes,102233
2011-11-20,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Michael Llodra,103566,Nenad Zimonjic,102800
2011-11-20,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Rohan Bopanna,103523,Aisam Ul Haq Qureshi,103529
2011-11-20,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Bob Bryan,103184,Mike Bryan,103185
2011-11-20,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Mahesh Bhupathi,102405,Leander Paes,102233
2011-11-20,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2012-01-01,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Matthew Ebden,105051,Chris Guccione,104589
2012-01-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Eric Butorac,103780,Bruno Soares,103946
2012-01-01,Hard,Robert Lindstedt,102963,Horia Tecau,104486,Alexandr Dolgopolov,105238,Denys Molchanov,104920
2012-01-01,Hard,Greg Jones,105286,Marinko Matosevic,104594,Aisam Ul Haq Qureshi,103529,Jean Julien Rojer,103828
2012-01-01,Hard,Marcos Baghdatis,104571,Andy Murray,104918,Santiago Giraldo,105053,Kei Nishikori,105453
2012-01-01,Hard,Mariusz Fyrstenberg,103586,Michal Mertinak,103455,Nicolas Mahut,103917,Gilles Simon,104468
2012-01-01,Hard,Tommy Haas,103163,Radek Stepanek,103285,Lukas Dlouhy,104160,Marcelo Melo,104249
2012-01-01,Hard,Paul Hanley,103080,Jamie Murray,104679,Oliver Marach,103594,Alexander Peya,103580
2012-01-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Marcos Baghdatis,104571,Andy Murray,104918
2012-01-01,Hard,Robert Lindstedt,102963,Horia Tecau,104486,Paul Hanley,103080,Jamie Murray,104679
2012-01-01,Hard,Mariusz Fyrstenberg,103586,Michal Mertinak,103455,Greg Jones,105286,Marinko Matosevic,104594
2012-01-01,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Robert Lindstedt,102963,Horia Tecau,104486
2012-01-01,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Mariusz Fyrstenberg,103586,Michal Mertinak,103455
2012-01-01,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Jurgen Melzer,103781,Philipp Petzschner,104332
2012-01-02,Hard,Christopher Kas,103577,Philipp Kohlschreiber,104259,Colin Fleming,104415,Ross Hutchins,104504
2012-01-02,Hard,Dmitry Tursunov,104098,Nenad Zimonjic,102800,James Cerretani,103859,Dick Norman,101868
2012-01-02,Hard,Daniele Bracciali,103110,Potito Starace,103808,Dustin Brown,104460,Jo Wilfried Tsonga,104542
2012-01-02,Hard,Pablo Andujar,104665,Guillermo Garcia Lopez,104198,Sergiy Stakhovsky,104660,Mikhail Youzhny,104022
2012-01-02,Hard,Alex Bogomolov Jr,104166,Igor Kunitsyn,103857,Ivo Karlovic,103333,Frank Moser,102864
2012-01-02,Hard,Flavio Cipolla,104262,Andreas Seppi,104312,Lukasz Kubot,103997,Viktor Troicki,104678
2012-01-02,Hard,Marc Lopez,104043,Albert Ramos,105077,Jabor Al Mutawa,106325,Mohammad Ghareeb,103600
2012-01-02,Hard,Filip Polasek,104583,Lukas Rosol,104586,Sherif Sabry,104789,Mohamed Safwat,105633
2012-01-02,Hard,Mahesh Bhupathi,102405,Rohan Bopanna,103523,Xavier Malisse,103598,Ken Skupski,104159
2012-01-02,Hard,Scott Lipsky,103822,Rajeev Ram,104330,Jeevan Nedunchezhiyan,105233,N Sriram Balaji,105502
2012-01-02,Hard,Leander Paes,102233,Janko Tipsarevic,104386,Vasek Pospisil,105577,Milos Raonic,105683
2012-01-02,Hard,Jonathan Erlich,102968,Andy Ram,103544,Mohit Mayur Jayaprakash,106240,Ramkumar Ramanathan,106368
2012-01-02,Hard,Nicolas Almagro,104597,Pere Riba,105137,Julian Knowle,102382,Michael Kohlmann,102306
2012-01-02,Hard,Andreas Beck,104676,Stanislas Wawrinka,104527,Philipp Marx,103929,Adil Shamasdin,108990
2012-01-02,Hard,Juan Sebastian Cabal,108701,Robert Farah,104857,Alexander Kudryavtsev,104628,Olivier Rochus,103694
2012-01-02,Hard,Fabio Fognini,104926,Igor Zelenay,103938,Johan Brunstrom,103540,Ivan Dodig,104471
2012-01-02,Hard,Flavio Cipolla,104262,Andreas Seppi,104312,Daniele Bracciali,103110,Potito Starace,103808
2012-01-02,Hard,Filip Polasek,104583,Lukas Rosol,104586,Pablo Andujar,104665,Guillermo Garcia Lopez,104198
2012-01-02,Hard,Dmitry Tursunov,104098,Nenad Zimonjic,102800,Marc Lopez,104043,Albert Ramos,105077
2012-01-02,Hard,Mahesh Bhupathi,102405,Rohan Bopanna,103523,Andreas Beck,104676,Stanislas Wawrinka,104527
2012-01-02,Hard,Scott Lipsky,103822,Rajeev Ram,104330,Juan Sebastian Cabal,108701,Robert Farah,104857
2012-01-02,Hard,Leander Paes,102233,Janko Tipsarevic,104386,Fabio Fognini,104926,Igor Zelenay,103938
2012-01-02,Hard,Jonathan Erlich,102968,Andy Ram,103544,Nicolas Almagro,104597,Pere Riba,105137
2012-01-02,Hard,Christopher Kas,103577,Philipp Kohlschreiber,104259,Flavio Cipolla,104262,Andreas Seppi,104312
2012-01-02,Hard,Filip Polasek,104583,Lukas Rosol,104586,Dmitry Tursunov,104098,Nenad Zimonjic,102800
2012-01-02,Hard,Jonathan Erlich,102968,Andy Ram,103544,Mahesh Bhupathi,102405,Rohan Bopanna,103523
2012-01-02,Hard,Leander Paes,102233,Janko Tipsarevic,104386,Scott Lipsky,103822,Rajeev Ram,104330
2012-01-02,Hard,Filip Polasek,104583,Lukas Rosol,104586,Christopher Kas,103577,Philipp Kohlschreiber,104259
2012-01-02,Hard,Leander Paes,102233,Janko Tipsarevic,104386,Jonathan Erlich,102968,Andy Ram,103544
2012-01-09,Hard,Oliver Marach,103594,Alexander Peya,103580,David Ferrer,103970,Albert Montanes,103656
2012-01-09,Hard,Eric Butorac,103780,Bruno Soares,103946,Lukas Dlouhy,104160,Marcelo Melo,104249
2012-01-09,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Artem Sitak,104677,Jose Rubin Statham,104907
2012-01-09,Hard,Santiago Gonzalez,104136,Christopher Kas,103577,Paul Hanley,103080,Jamie Murray,104679
2012-01-09,Hard,Carlos Berlocq,104122,Juan Ignacio Chela,103428,James Cerretani,103859,Donald Young,105385
2012-01-09,Hard,Guillermo Garcia Lopez,104198,Fernando Verdasco,104269,Thomaz Bellucci,105064,Santiago Giraldo,105053
2012-01-09,Hard,Daniel King Turner,104368,Michael Venus,105030,Treat Conrad Huey,104600,Scott Lipsky,103822
2012-01-09,Hard,David Marrero,103543,Andre Sa,102987,Daniele Bracciali,103110,Potito Starace,103808
2012-01-09,Hard,Bob Bryan,103184,Mike Bryan,103185,Aisam Ul Haq Qureshi,103529,Jean Julien Rojer,103828
2012-01-09,Hard,Max Mirnyi,103018,Daniel Nestor,102110,John Isner,104545,Ryan Sweeting,104976
2012-01-09,Hard,Colin Ebelthite,104456,Marinko Matosevic,104594,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690
2012-01-09,Hard,Ivan Dodig,104471,Sergiy Stakhovsky,104660,Robert Lindstedt,102963,Horia Tecau,104486
2012-01-09,Hard,Matthew Ebden,105051,Jarkko Nieminen,103813,Pablo Andujar,104665,Marc Lopez,104043
2012-01-09,Hard,Colin Fleming,104415,Ross Hutchins,104504,Marcel Granollers,104719,Lukasz Kubot,103997
2012-01-09,Hard,Xavier Malisse,103598,Dick Norman,101868,Michael Kohlmann,102306,Philipp Petzschner,104332
2012-01-09,Hard,Leander Paes,102233,Radek Stepanek,103285,Fabio Fognini,104926,Dmitry Tursunov,104098
2012-01-09,Hard,Eric Butorac,103780,Bruno Soares,103946,Carlos Berlocq,104122,Juan Ignacio Chela,103428
2012-01-09,Hard,Frantisek Cermak,102886,Filip Polasek,104583,David Marrero,103543,Andre Sa,102987
2012-01-09,Hard,Daniel King Turner,104368,Michael Venus,105030,Santiago Gonzalez,104136,Christopher Kas,103577
2012-01-09,Hard,Bob Bryan,103184,Mike Bryan,103185,Leander Paes,102233,Radek Stepanek,103285
2012-01-09,Hard,Matthew Ebden,105051,Jarkko Nieminen,103813,Max Mirnyi,103018,Daniel Nestor,102110
2012-01-09,Hard,Colin Ebelthite,104456,Marinko Matosevic,104594,Xavier Malisse,103598,Dick Norman,101868
2012-01-09,Hard,Colin Fleming,104415,Ross Hutchins,104504,Ivan Dodig,104471,Sergiy Stakhovsky,104660
2012-01-09,Hard,Oliver Marach,103594,Alexander Peya,103580,Daniel King Turner,104368,Michael Venus,105030
2012-01-09,Hard,Frantisek Cermak,102886,Filip Polasek,104583,Eric Butorac,103780,Bruno Soares,103946
2012-01-09,Hard,Bob Bryan,103184,Mike Bryan,103185,Colin Fleming,104415,Ross Hutchins,104504
2012-01-09,Hard,Matthew Ebden,105051,Jarkko Nieminen,103813,Colin Ebelthite,104456,Marinko Matosevic,104594
2012-01-09,Hard,Oliver Marach,103594,Alexander Peya,103580,Frantisek Cermak,102886,Filip Polasek,104583
2012-01-09,Hard,Bob Bryan,103184,Mike Bryan,103185,Matthew Ebden,105051,Jarkko Nieminen,103813
2012-01-16,Hard,Bob Bryan,103184,Mike Bryan,103185,Jonathan Erlich,102968,Andy Ram,103544
2012-01-16,Hard,Max Mirnyi,103018,Daniel Nestor,102110,Benjamin Mitchell,106093,Matt Reid,105591
2012-01-16,Hard,Michael Llodra,103566,Nenad Zimonjic,102800,Jordan Kerr,103459,Donald Young,105385
2012-01-16,Hard,Mahesh Bhupathi,102405,Rohan Bopanna,103523,Matthew Ebden,105051,Chris Guccione,104589
2012-01-16,Hard,Jurgen Melzer,103781,Philipp Petzschner,104332,Nicolas Almagro,104597,Pere Riba,105137
2012-01-16,Hard,Mariusz Fyrstenberg,103586,Marcin Matkowski,103690,Jamie Delgado,102965,Jonathan Marray,103730
