game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5659, 103730, 105441, 103811, 103938, 2997.759, 2879.958, 0.5591
5660, 104873, 104098, 103876, 105332, 3004.040, 2798.248, 0.7068
5661, 105577, 106058, 104898, 104619, 3233.416, 3245.521, 0.3153
5662, 103184, 103185, 105138, 104997, 3516.396, 2979.962, 0.9539
5663, 103580, 103946, 105373, 106233, 3450.177, 3065.680, 0.8893
5664, 102110, 102800, 104460, 105526, 3532.402, 3039.746, 0.9406
5665, 103898, 104273, 104398, 104586, 3445.143, 3285.546, 0.6335
5666, 102233, 103285, 104136, 103822, 3354.649, 3238.692, 0.5557
5667, 104719, 104043, 104620, 104926, 3443.651, 3188.563, 0.7728
5668, 104589, 103720, 103997, 102963, 3129.745, 3145.249, 0.3095
5669, 105577, 106058, 103523, 103529, 3280.866, 3219.064, 0.4525
5670, 102382, 104249, 104873, 104098, 3295.037, 2987.482, 0.8292
5671, 103828, 104486, 103852, 103781, 3393.855, 3265.662, 0.5782
5672, 103566, 103917, 103540, 104233, 3379.262, 3157.785, 0.7292
5673, 103780, 104071, 103711, 106210, 3182.967, 2936.215, 0.7625
5674, 104679, 105188, 102965, 104180, 3339.227, 2991.838, 0.8633
5675, 108701, 103690, 103730, 105441, 3192.661, 2972.862, 0.7268
5676, 104655, 103543, 105572, 105385, 3299.574, 3044.231, 0.7731
5677, 106207, 102987, 104559, 105062, 3186.214, 2981.174, 0.7057
5678, 103184, 103185, 108701, 103690, 3529.792, 3179.265, 0.8657
5679, 103580, 103946, 104679, 105188, 3480.785, 3308.620, 0.6545
5680, 102110, 102800, 104655, 103543, 3552.013, 3279.962, 0.7925
5681, 103898, 104273, 103780, 104071, 3462.564, 3165.546, 0.8189
5682, 102233, 103285, 103828, 104486, 3402.896, 3345.608, 0.4438
5683, 103566, 103917, 104719, 104043, 3430.853, 3392.061, 0.4084
5684, 102382, 104249, 104589, 103720, 3320.364, 3104.419, 0.7214
5685, 105577, 106058, 106207, 102987, 3313.176, 3153.904, 0.6329
5686, 103184, 103185, 102382, 104249, 3551.277, 3298.879, 0.7695
5687, 105577, 106058, 103580, 103946, 3379.086, 3414.874, 0.2759
5688, 102233, 103285, 102110, 102800, 3466.209, 3488.700, 0.2977
5689, 103566, 103917, 103898, 104273, 3478.123, 3415.294, 0.4545
5690, 103184, 103185, 103566, 103917, 3585.914, 3443.486, 0.6037
5691, 105577, 106058, 102233, 103285, 3433.765, 3411.530, 0.3772
5692, 105577, 106058, 103184, 103185, 3497.504, 3522.174, 0.2940
5693, 104690, 105385, 104136, 103822, 3101.290, 3167.009, 0.2308
5694, 102110, 108990, 103929, 104233, 3287.459, 3158.105, 0.5803
5695, 105051, 105032, 110536, 104308, 3230.948, 2814.983, 0.9076
5696, 102968, 104330, 104159, 105439, 3054.271, 3005.990, 0.4265
5697, 104589, 103720, 105992, 105030, 3148.845, 3069.481, 0.4863
5698, 105572, 105441, 104736, 105302, 3013.190, 2934.112, 0.4858
5699, 103917, 104660, 105074, 105657, 3116.492, 2940.838, 0.6601
5700, 103920, 103921, 104864, 105166, 3053.637, 2949.425, 0.5337
5701, 103543, 104269, 103782, 103577, 3223.653, 2875.436, 0.8639
5702, 104398, 102963, 103080, 103730, 3264.855, 3022.763, 0.7566
5703, 103876, 105573, 104122, 104655, 3021.100, 3011.124, 0.3546
5704, 103540, 103977, 104784, 105062, 2967.594, 2896.651, 0.4701
5705, 106035, 105436, 104160, 106210, 3023.404, 3013.364, 0.3547
5706, 104460, 105583, 103811, 103938, 2986.085, 2845.114, 0.6012
5707, 104871, 103594, 104665, 105807, 3111.628, 2933.013, 0.6649
5708, 104551, 103651, 125803, 111200, 3062.882, 2959.503, 0.5322
5709, 104198, 104667, 103586, 104415, 3214.265, 3127.457, 0.5006
5710, 105775, 104495, 103794, 105526, 3178.586, 2949.061, 0.7402
5711, 102886, 104586, 105643, 104919, 3127.657, 2939.157, 0.6806
5712, 106207, 102987, 106246, 105317, 3177.451, 2945.192, 0.7438
5713, 103582, 100644, 105487, 106065, 2984.097, 3002.372, 0.3048
5714, 105269, 104646, 104979, 103455, 2992.234, 2934.621, 0.4444
5715, 105376, 103747, 104926, 104338, 3063.936, 3002.875, 0.4511
5716, 104911, 104677, 104905, 105531, 2969.445, 2934.853, 0.4004
5717, 103917, 104660, 102110, 108990, 3182.873, 3221.078, 0.2721
5718, 105572, 105441, 105051, 105032, 3086.063, 3158.076, 0.2221
5719, 102968, 104330, 103920, 103921, 3097.429, 3010.479, 0.5009
5720, 104589, 103720, 104690, 105385, 3186.373, 3063.762, 0.5680
5721, 103543, 104269, 104460, 105583, 3242.899, 2966.840, 0.7970
5722, 104871, 103594, 104398, 102963, 3175.519, 3200.964, 0.2928
5723, 103876, 105573, 106035, 105436, 3064.624, 2979.880, 0.4967
5724, 103540, 103977, 104551, 103651, 3023.395, 3007.081, 0.3662
5725, 104911, 104677, 105775, 104495, 3041.136, 3106.895, 0.2308
5726, 103582, 100644, 102886, 104586, 3046.629, 3065.125, 0.3044
5727, 105376, 103747, 106207, 102987, 3122.263, 3119.124, 0.3422
5728, 104198, 104667, 105269, 104646, 3234.726, 2971.772, 0.7821
5729, 102968, 104330, 103917, 104660, 3151.878, 3128.424, 0.3795
5730, 104589, 103720, 105572, 105441, 3218.086, 3054.350, 0.6405
5731, 103540, 103977, 103543, 104269, 3096.506, 3169.788, 0.2204
5732, 104871, 103594, 103876, 105573, 3206.132, 3034.011, 0.6544
5733, 104198, 104667, 105376, 103747, 3265.179, 3091.811, 0.6564
5734, 104911, 104677, 103582, 100644, 3085.060, 3002.706, 0.4921
5735, 104589, 103720, 102968, 104330, 3253.495, 3116.469, 0.5941
5736, 103540, 103977, 104871, 103594, 3154.292, 3148.346, 0.3473
5737, 104911, 104677, 104198, 104667, 3152.722, 3197.517, 0.2618
5738, 103580, 103946, 105062, 103929, 3420.671, 2910.793, 0.9463
5739, 103543, 104269, 103586, 103690, 3199.061, 3016.399, 0.6714
5740, 104719, 104043, 104398, 100644, 3410.775, 3128.788, 0.8034
5741, 104679, 105188, 104465, 103577, 3325.285, 3019.065, 0.8279
5742, 105487, 106043, 104655, 104926, 3101.179, 3039.320, 0.4526
5743, 105775, 104495, 104122, 104312, 3131.245, 2906.460, 0.7337
5744, 104415, 102382, 103594, 104468, 3248.635, 2816.703, 0.9157
5745, 104198, 104667, 105643, 105311, 3216.020, 2931.641, 0.8060
5746, 105577, 103285, 102968, 104330, 3498.524, 3105.670, 0.8945
5747, 108990, 104690, 104136, 103822, 3025.236, 3094.630, 0.2257
5748, 104589, 105032, 105471, 106071, 3250.565, 2967.015, 0.8051
5749, 103607, 105173, 104159, 105439, 2960.130, 2949.167, 0.3564
5750, 104905, 108701, 106032, 103590, 3126.364, 2892.393, 0.7461
5751, 105269, 104646, 105292, 105531, 3010.417, 2895.164, 0.5544
5752, 103920, 103921, 104534, 104499, 3036.031, 2822.098, 0.7186
5753, 104113, 105679, 103977, 105030, 3020.824, 3012.998, 0.3507
5754, 103580, 103946, 104415, 102382, 3445.384, 3223.921, 0.7292
5755, 105775, 104495, 103543, 104269, 3183.298, 3147.009, 0.4036
5756, 104719, 104043, 105487, 106043, 3425.029, 3086.926, 0.8560
5757, 104679, 105188, 104198, 104667, 3356.066, 3185.239, 0.6523
5758, 104589, 105032, 103920, 103921, 3271.632, 3014.965, 0.7747
5759, 104905, 108701, 103607, 105173, 3151.604, 2934.890, 0.7225
5760, 108990, 104690, 105269, 104646, 3066.649, 2969.004, 0.5213
5761, 103580, 103946, 104719, 104043, 3486.126, 3384.287, 0.5293
5762, 105775, 104495, 104679, 105188, 3249.931, 3289.433, 0.2700
5763, 104589, 105032, 108990, 104690, 3293.485, 3044.795, 0.7649
5764, 104905, 108701, 104113, 105679, 3180.214, 2992.214, 0.6798
5765, 105775, 104495, 103580, 103946, 3325.300, 3410.757, 0.2043
5766, 104589, 105032, 104905, 108701, 3323.855, 3149.844, 0.6575
5767, 104679, 105188, 103110, 104979, 3300.290, 2908.459, 0.8938
5768, 103747, 104667, 105775, 104495, 3270.776, 3267.080, 0.3432
5769, 104398, 104898, 105967, 105161, 3199.881, 2916.871, 0.8045
5770, 103540, 103977, 104719, 104724, 3185.522, 3190.723, 0.3274
5771, 104665, 104338, 104465, 103577, 3022.465, 2969.964, 0.4346
5772, 105487, 105643, 104847, 103967, 3059.027, 2907.386, 0.6199
5773, 103782, 103455, 103876, 105573, 2961.122, 2972.807, 0.3161
5774, 103929, 105641, 104460, 106233, 3043.917, 2995.337, 0.4271
5775, 102382, 103594, 105379, 102965, 3122.794, 2984.528, 0.5964
5776, 104655, 104547, 105711, 126120, 3151.138, 2941.146, 0.7129
5777, 104160, 106210, 106207, 102987, 3070.613, 3061.874, 0.3523
5778, 102886, 104586, 103080, 103730, 3103.256, 2984.632, 0.5607
5779, 106065, 104926, 104551, 103651, 2991.246, 2955.017, 0.4035
5780, 105160, 104559, 105888, 105227, 3076.686, 2957.358, 0.5620
5781, 105583, 105015, 103893, 104312, 2906.574, 2871.016, 0.4022
5782, 105137, 105311, 105077, 106043, 3009.793, 2881.431, 0.5785
5783, 105577, 106058, 105292, 105531, 3506.160, 2891.907, 0.9706
5784, 104589, 105441, 102968, 104330, 3200.048, 3069.343, 0.5828
5785, 104068, 105992, 104159, 105439, 2998.774, 2906.830, 0.5105
5786, 104905, 103607, 103920, 103921, 3061.783, 2972.235, 0.5059
5787, 103794, 102864, 124069, 126150, 2874.307, 2930.195, 0.2450
5788, 105449, 105023, 104797, 104594, 3086.310, 2928.191, 0.6310
5789, 110536, 105030, 104690, 105385, 2998.474, 3042.263, 0.2633
5790, 105487, 105643, 104679, 105188, 3135.073, 3224.243, 0.1996
5791, 104398, 104898, 103929, 105641, 3226.071, 3017.727, 0.7105
5792, 103782, 103455, 103540, 103977, 3034.899, 3111.745, 0.2156
