game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2773, 103110, 108701, 105064, 104249, 1521.086, 1426.575, 0.5858
2774, 103428, 104724, 104349, 105137, 1559.745, 1477.914, 0.5722
2775, 104719, 104043, 104665, 104122, 1626.273, 1489.566, 0.6651
2776, 103543, 104269, 104718, 105471, 1558.189, 1477.811, 0.5615
2777, 105154, 103835, 103997, 104252, 1523.312, 1457.079, 0.5306
2778, 102382, 103580, 103566, 102800, 1563.339, 1726.988, 0.2308
2779, 102968, 103544, 102963, 104486, 1550.706, 1646.533, 0.3507
2780, 103586, 103690, 102306, 104660, 1582.340, 1503.910, 0.5790
2781, 102405, 103523, 103080, 104679, 1561.035, 1501.515, 0.5504
2782, 103333, 102864, 103184, 103185, 1564.276, 1781.874, 0.1950
2783, 104415, 104504, 104327, 103694, 1585.631, 1504.139, 0.5797
2784, 103455, 102987, 101956, 103598, 1601.593, 1609.928, 0.4460
2785, 103863, 104797, 104857, 104600, 1516.746, 1499.281, 0.4600
2786, 102886, 104583, 105154, 103835, 1656.336, 1507.411, 0.6782
2787, 104719, 104043, 103110, 108701, 1632.691, 1503.868, 0.6469
2788, 103543, 104269, 104871, 104468, 1572.753, 1494.125, 0.5697
2789, 103586, 103690, 102968, 103544, 1584.899, 1545.586, 0.5454
2790, 102405, 103523, 102382, 103580, 1573.518, 1540.393, 0.4967
2791, 104415, 104504, 103863, 104797, 1590.493, 1501.887, 0.5979
2792, 103455, 102987, 103333, 102864, 1613.906, 1551.607, 0.5535
2793, 104719, 104043, 102886, 104583, 1642.636, 1650.396, 0.4660
2794, 103543, 104269, 103428, 104724, 1588.603, 1549.368, 0.5187
2795, 102405, 103523, 103586, 103690, 1586.649, 1582.076, 0.4836
2796, 104415, 104504, 103455, 102987, 1596.917, 1599.408, 0.4664
2797, 103543, 104269, 104719, 104043, 1606.888, 1632.465, 0.4229
2798, 103184, 103185, 104731, 105683, 1782.675, 1490.960, 0.8352
2799, 103018, 102110, 104597, 101956, 1719.711, 1488.013, 0.7781
2800, 104043, 104745, 103566, 102800, 1657.875, 1721.429, 0.3829
2801, 102963, 104486, 104607, 103997, 1648.108, 1473.623, 0.7133
2802, 103898, 104542, 102405, 103523, 1562.631, 1573.422, 0.4392
2803, 103586, 103690, 104259, 104792, 1584.217, 1497.336, 0.5966
2804, 102233, 103285, 103970, 105077, 1675.023, 1517.091, 0.6814
2805, 103594, 103580, 103529, 103828, 1609.933, 1476.677, 0.6576
2806, 105238, 103598, 103917, 104468, 1622.167, 1460.245, 0.6886
2807, 105051, 105992, 108701, 103822, 1612.028, 1481.611, 0.6373
2808, 104755, 103080, 104136, 103577, 1529.456, 1537.032, 0.4272
2809, 104719, 103852, 104925, 104678, 1491.624, 1509.420, 0.4101
2810, 104545, 105023, 104122, 103428, 1649.050, 1486.454, 0.6975
2811, 104252, 103813, 103888, 104053, 1533.341, 1586.688, 0.3484
2812, 104338, 105453, 103780, 103946, 1531.251, 1560.090, 0.3933
2813, 104918, 104679, 104415, 104504, 1640.187, 1591.523, 0.5485
2814, 103184, 103185, 104719, 103852, 1783.449, 1485.220, 0.8423
2815, 103018, 102110, 104918, 104679, 1722.763, 1632.226, 0.6125
2816, 104545, 105023, 102963, 104486, 1654.855, 1645.267, 0.5014
2817, 103586, 103690, 105051, 105992, 1587.067, 1590.838, 0.4601
2818, 102233, 103285, 104338, 105453, 1684.717, 1516.570, 0.6959
2819, 104755, 103080, 103594, 103580, 1559.052, 1595.927, 0.3862
2820, 103898, 104542, 104252, 103813, 1576.513, 1511.485, 0.5421
2821, 104043, 104745, 105238, 103598, 1667.342, 1609.362, 0.5512
