game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
5518, 104679, 105188, 105577, 104330, 3158.390, 2984.962, 0.7193
5519, 104655, 104547, 105487, 105643, 3144.774, 3047.757, 0.6007
5520, 105138, 104997, 103711, 103929, 2937.880, 2898.023, 0.5129
5521, 104398, 104898, 104802, 105714, 3090.096, 2942.089, 0.6562
5522, 104620, 104926, 103876, 104160, 3143.286, 2961.258, 0.7319
5523, 104871, 103594, 106288, 103908, 3123.062, 2936.925, 0.7156
5524, 102968, 104249, 102886, 103863, 3157.366, 3061.345, 0.6258
5525, 105559, 102967, 104312, 103835, 3037.801, 2957.388, 0.5629
5526, 104268, 104594, 103018, 104022, 2883.228, 3174.016, 0.1326
5527, 104559, 105062, 105614, 105439, 2968.008, 2975.826, 0.4153
5528, 104198, 104667, 102382, 103455, 3068.819, 3044.779, 0.5096
5529, 104979, 105032, 103110, 104122, 2983.024, 3049.170, 0.3657
5530, 104136, 103822, 104415, 104504, 3131.829, 3130.097, 0.4915
5531, 104216, 104338, 103722, 105270, 3051.938, 2884.710, 0.6884
5532, 103852, 103781, 105732, 105874, 3094.585, 2794.793, 0.8391
5533, 103977, 104217, 105373, 106233, 2968.879, 2999.488, 0.3866
5534, 106207, 102987, 104159, 105030, 3122.825, 3014.190, 0.6223
5535, 105311, 106058, 104665, 104919, 3097.278, 2994.346, 0.6133
5536, 103184, 103185, 105559, 102967, 3415.421, 3031.046, 0.8975
5537, 104398, 104898, 103580, 103946, 3102.607, 3243.952, 0.2870
5538, 102110, 102800, 105138, 104997, 3291.411, 2933.822, 0.8840
5539, 104979, 105032, 103543, 104269, 3010.884, 3196.647, 0.2196
5540, 103566, 103917, 104136, 103822, 3243.059, 3129.473, 0.6502
5541, 102968, 104249, 103523, 103529, 3161.194, 3178.756, 0.4650
5542, 106207, 102987, 104600, 104693, 3134.361, 3143.569, 0.4621
5543, 103997, 102963, 104871, 103594, 3123.181, 3117.838, 0.4953
5544, 103898, 104273, 104268, 104594, 3205.477, 2878.944, 0.8638
5545, 104719, 104043, 104198, 104667, 3213.293, 3060.467, 0.6943
5546, 103828, 104486, 103977, 104217, 3177.400, 2962.203, 0.7673
5547, 104216, 104338, 103780, 104071, 3068.095, 3161.950, 0.3373
5548, 104679, 105188, 104620, 104926, 3163.930, 3136.672, 0.5217
5549, 105311, 106058, 104655, 104547, 3120.791, 3136.828, 0.4321
5550, 105775, 104495, 104559, 105062, 2988.903, 2953.829, 0.5076
5551, 103852, 103781, 105573, 103813, 3099.805, 3045.944, 0.5447
5552, 103184, 103185, 104679, 105188, 3416.607, 3161.699, 0.8096
5553, 102110, 102800, 103828, 104486, 3293.366, 3175.482, 0.6584
5554, 103997, 102963, 102968, 104249, 3126.911, 3157.255, 0.4455
5555, 104719, 104043, 106207, 102987, 3215.819, 3126.130, 0.6117
