game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
4870, Maria Antonelli, Talita Antunes, Doris Schwaiger, Stefanie Schwaiger, 1956.461, 1650.193, 0.8522
4871, Taiana Lima, Vivian Cunha, Liliane Maestrini, Luana Madeira, 1587.036, 1550.480, 0.4808
4872, Taiana Lima, Vivian Cunha, Angela Lavalle, Vanilda Leao, 1618.100, 1646.393, 0.3875
4873, Chantal Laboureur, Claudia Lehmann, Anja Gunther, Geeske Banck, 1404.520, 1547.868, 0.2405
4874, Jana Kohler, Julia Sude, Angelina Grun, Rieke Brink-Abeler, 1523.702, 1554.622, 0.4024
4875, Becchara Palmer, Louise Bawden, Andreja Vodeb, Martina Jakob, 1617.826, 1443.290, 0.6803
4876, Anna Hu, Jieqiong Jin, Jantine van der Vlist, Roos Van der Hoeven, 1458.213, 1452.045, 0.4487
4877, Inese Jursone, Inguna Minusa, Charlotte Dyhr, Lotte Vestergaard, 1485.294, 1298.381, 0.7119
4878, Chantal Laboureur, Claudia Lehmann, Danielle Remmers, Sophie van Gestel, 1450.482, 1578.199, 0.2390
4879, Dominika Nestarcova, Natalia Dubovcova, Ying Huang, Yuan Yue, 1424.377, 1470.916, 0.3326
4880, Erika Fabjan, Simona Fabjan, Cristina Hopf, Nadia Campisi, 1508.207, 1353.312, 0.6749
4881, Sona Novakova, Tereza Tobiasova, Janne Kongshavn, Ragnhild Aas, 1645.613, 1445.921, 0.6870
4882, Annie Martin, Marie-Andree Lessard, Natalja Bratuhhina, Polina Bratuhhina, 1539.259, 1514.105, 0.4413
4883, Elsa Baquerizo, Liliana Fernandez, Elodie Li Yuk Lo, Natacha Rigobert, 1511.582, 1289.534, 0.7556
4884, Isabelle Forrer, Joana Heidrich, Angelica Ljungquist, Asa Gustavsson, 1569.241, 1430.759, 0.5000
4885, Muriel Graessli, Tanja Goricanec, Galyna Osheyko, Svitlana Baburina, 1517.579, 1475.492, 0.4966
4886, Cornelia Rimser, Kerstin Pichler, Shauna Mullin, Zara Dampney, 1376.161, 1396.827, 0.3627
4887, Taiana Lima, Vivian Cunha, Deborah Giaoui, Melody Benhamou, 1626.677, 1341.544, 0.8135
4888, Denise Johns, Lucy Boulton, Elisa Cella, Valeria Rosso, 1398.878, 1374.239, 0.4757
4889, Jana Kohler, Julia Sude, Sayaka Mizoe, Shinako Tanaka, 1533.291, 1358.582, 0.7014
4890, Evgeniya Ukolova, Maria Prokopeva, Viktoriia Smetaniuk, Viktoriya Lavrenchenko, 1502.723, 1365.063, 0.6112
4891, Becchara Palmer, Louise Bawden, Anna Hu, Jieqiong Jin, 1621.935, 1445.250, 0.7148
4892, Inese Jursone, Inguna Minusa, Chantal Laboureur, Claudia Lehmann, 1488.079, 1424.715, 0.5499
4893, Erika Fabjan, Simona Fabjan, Dominika Nestarcova, Natalia Dubovcova, 1518.756, 1394.898, 0.6184
4894, Sona Novakova, Tereza Tobiasova, Annie Martin, Marie-Andree Lessard, 1657.855, 1535.412, 0.6484
4895, Elsa Baquerizo, Liliana Fernandez, Isabelle Forrer, Joana Heidrich, 1517.000, 1485.033, 0.4178
4896, Cornelia Rimser, Kerstin Pichler, Muriel Graessli, Tanja Goricanec, 1437.137, 1471.613, 0.3070
4897, Taiana Lima, Vivian Cunha, Denise Johns, Lucy Boulton, 1636.902, 1396.239, 0.7877
4898, Evgeniya Ukolova, Maria Prokopeva, Jana Kohler, Julia Sude, 1508.229, 1515.645, 0.4561
4899, Juliana Felisberta, Larissa Franca, Cornelia Rimser, Kerstin Pichler, 1995.572, 1433.474, 0.9613
4900, Kristyna Kolocova, Marketa Slukova, Ashley Ivy Swift, Lisa Fitzgerald, 1650.777, 1446.756, 0.6995
4901, Juliana Felisberta, Larissa Franca, Ashley Ivy Swift, Lisa Fitzgerald, 1995.762, 1439.684, 0.9593
4902, Kristyna Kolocova, Marketa Slukova, Cornelia Rimser, Kerstin Pichler, 1654.183, 1414.483, 0.7775
4903, Juliana Felisberta, Larissa Franca, Kristyna Kolocova, Marketa Slukova, 1996.350, 1652.154, 0.8772
4904, Ashley Ivy Swift, Lisa Fitzgerald, Cornelia Rimser, Kerstin Pichler, 1498.399, 1385.170, 0.5362
4905, Maria Antonelli, Talita Antunes, Erika Fabjan, Simona Fabjan, 1957.127, 1516.481, 0.9255
4906, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Maria Tsiartsiani, Vasiliki Arvaniti, 1553.406, 1665.698, 0.3323
4907, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Maria Antonelli, Talita Antunes, 1557.285, 1948.942, 0.0892
4908, Maria Tsiartsiani, Vasiliki Arvaniti, Erika Fabjan, Simona Fabjan, 1668.299, 1507.779, 0.7024
4909, Maria Antonelli, Talita Antunes, Maria Tsiartsiani, Vasiliki Arvaniti, 1950.414, 1666.818, 0.8342
4910, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Erika Fabjan, Simona Fabjan, 1559.037, 1495.665, 0.5708
4911, Chen Xue, Xi Zhang, Sona Novakova, Tereza Tobiasova, 1882.271, 1650.489, 0.7834
4912, Nadine Zumkehr, Simone Kuhn, Emilia Nystrom, Erika Nystrom, 1669.437, 1490.864, 0.7316
4913, Chen Xue, Xi Zhang, Emilia Nystrom, Erika Nystrom, 1882.778, 1490.357, 0.9049
4914, Sona Novakova, Tereza Tobiasova, Nadine Zumkehr, Simone Kuhn, 1667.415, 1664.020, 0.4728
4915, Chen Xue, Xi Zhang, Nadine Zumkehr, Simone Kuhn, 1883.942, 1661.674, 0.7789
4916, Sona Novakova, Tereza Tobiasova, Emilia Nystrom, Erika Nystrom, 1675.709, 1488.998, 0.7348
4917, Misty May-Treanor, Nicole Branagh, Inese Jursone, Inguna Minusa, 1853.118, 1487.347, 0.8894
4918, Anastasia Barsuk, Ekaterina Birlova, Hana Skalnikova, Lenka Hajeckova, 1612.023, 1663.122, 0.3875
4919, Misty May-Treanor, Nicole Branagh, Anastasia Barsuk, Ekaterina Birlova, 1858.144, 1607.804, 0.8003
4920, Hana Skalnikova, Lenka Hajeckova, Inese Jursone, Inguna Minusa, 1669.802, 1485.619, 0.7334
4921, Misty May-Treanor, Nicole Branagh, Hana Skalnikova, Lenka Hajeckova, 1864.291, 1663.757, 0.7473
4922, Inese Jursone, Inguna Minusa, Anastasia Barsuk, Ekaterina Birlova, 1489.925, 1593.840, 0.3311
4923, Laura Ludwig, Sara Niedrig, Liesbet Van Breedam, Liesbeth Mouha, 1756.001, 1586.471, 0.7233
4924, Ilka Semmler, Katrin Holtwick, Greta Cicolari, Marta Menegatti, 1663.104, 1582.992, 0.5991
4925, Laura Ludwig, Sara Niedrig, Greta Cicolari, Marta Menegatti, 1757.043, 1577.722, 0.7303
4926, Liesbet Van Breedam, Liesbeth Mouha, Ilka Semmler, Katrin Holtwick, 1589.760, 1659.545, 0.3915
4927, Laura Ludwig, Sara Niedrig, Ilka Semmler, Katrin Holtwick, 1758.459, 1657.432, 0.6367
4928, Liesbet Van Breedam, Liesbeth Mouha, Greta Cicolari, Marta Menegatti, 1592.298, 1568.578, 0.5173
4929, April Ross, Jennifer Kessy, Natalie Cook, Tamsin Hinchley, 1899.944, 1769.139, 0.6743
4930, Madelein Meppelink, Marloes Wesselink, Marleen Van Iersel, Sanne Keizer, 1626.698, 1698.078, 0.3716
4931, April Ross, Jennifer Kessy, Madelein Meppelink, Marloes Wesselink, 1900.722, 1622.958, 0.8282
4932, Natalie Cook, Tamsin Hinchley, Marleen Van Iersel, Sanne Keizer, 1772.610, 1694.178, 0.6009
4933, April Ross, Jennifer Kessy, Marleen Van Iersel, Sanne Keizer, 1901.781, 1691.903, 0.7666
4934, Madelein Meppelink, Marloes Wesselink, Natalie Cook, Tamsin Hinchley, 1637.773, 1766.632, 0.2970
4935, Evgeniya Ukolova, Maria Prokopeva, Angie Akers, Tyra Turner, 1516.841, 1769.092, 0.1748
4936, Doris Schwaiger, Stefanie Schwaiger, Elsa Baquerizo, Liliana Fernandez, 1651.468, 1513.358, 0.6828
4937, Elsa Baquerizo, Liliana Fernandez, Angie Akers, Tyra Turner, 1522.565, 1760.567, 0.1866
4938, Doris Schwaiger, Stefanie Schwaiger, Evgeniya Ukolova, Maria Prokopeva, 1652.732, 1513.579, 0.6846
4939, Doris Schwaiger, Stefanie Schwaiger, Angie Akers, Tyra Turner, 1655.321, 1753.812, 0.3496
4940, Elsa Baquerizo, Liliana Fernandez, Evgeniya Ukolova, Maria Prokopeva, 1527.961, 1508.670, 0.5129
4941, Becchara Palmer, Louise Bawden, Carolina Salgado, Maria Clara Salgado, 1631.706, 1732.592, 0.3430
4942, Taiana Lima, Vivian Cunha, Barbara Hansel, Sara Montagnolli, 1662.455, 1678.745, 0.4323
4943, Taiana Lima, Vivian Cunha, Carolina Salgado, Maria Clara Salgado, 1688.101, 1730.627, 0.4004
4944, Barbara Hansel, Sara Montagnolli, Becchara Palmer, Louise Bawden, 1683.060, 1625.464, 0.5673
4945, Carolina Salgado, Maria Clara Salgado, Barbara Hansel, Sara Montagnolli, 1732.103, 1678.745, 0.5680
4946, Taiana Lima, Vivian Cunha, Becchara Palmer, Louise Bawden, 1704.445, 1619.899, 0.5892
4947, Nadine Zumkehr, Simone Kuhn, Hana Skalnikova, Lenka Hajeckova, 1666.780, 1651.987, 0.4970
4948, Kristyna Kolocova, Marketa Slukova, Inese Jursone, Inguna Minusa, 1656.707, 1488.108, 0.7179
4949, Carolina Salgado, Maria Clara Salgado, Natalie Cook, Tamsin Hinchley, 1733.976, 1761.918, 0.4505
4950, Maria Antonelli, Talita Antunes, Ilka Semmler, Katrin Holtwick, 1951.795, 1656.529, 0.8438
4951, Barbara Hansel, Sara Montagnolli, Sona Novakova, Tereza Tobiasova, 1683.440, 1660.994, 0.5044
4952, Maria Tsiartsiani, Vasiliki Arvaniti, Liesbet Van Breedam, Liesbeth Mouha, 1670.297, 1590.207, 0.6056
4953, Elsa Baquerizo, Liliana Fernandez, Ashley Ivy Swift, Lisa Fitzgerald, 1532.180, 1444.995, 0.5424
4954, Evgeniya Ukolova, Maria Prokopeva, Madelein Meppelink, Marloes Wesselink, 1515.348, 1623.890, 0.3223
4955, Juliana Felisberta, Larissa Franca, Nadine Zumkehr, Simone Kuhn, 1996.974, 1665.423, 0.8696
4956, April Ross, Jennifer Kessy, Kristyna Kolocova, Marketa Slukova, 1902.663, 1653.577, 0.8039
4957, Laura Ludwig, Sara Niedrig, Carolina Salgado, Maria Clara Salgado, 1760.267, 1732.389, 0.5352
4958, Maria Antonelli, Talita Antunes, Chen Xue, Xi Zhang, 1955.310, 1881.836, 0.5964
4959, Barbara Hansel, Sara Montagnolli, Misty May-Treanor, Nicole Branagh, 1690.485, 1846.510, 0.2609
4960, Doris Schwaiger, Stefanie Schwaiger, Maria Tsiartsiani, Vasiliki Arvaniti, 1657.388, 1665.746, 0.4785
4961, Taiana Lima, Vivian Cunha, Elsa Baquerizo, Liliana Fernandez, 1714.821, 1529.344, 0.7294
4962, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Evgeniya Ukolova, Maria Prokopeva, 1560.860, 1511.010, 0.5625
4963, Juliana Felisberta, Larissa Franca, April Ross, Jennifer Kessy, 1998.724, 1901.006, 0.6325
4964, Laura Ludwig, Sara Niedrig, Maria Antonelli, Talita Antunes, 1763.176, 1948.779, 0.2455
4965, Barbara Hansel, Sara Montagnolli, Doris Schwaiger, Stefanie Schwaiger, 1694.833, 1655.607, 0.5475
4966, Taiana Lima, Vivian Cunha, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1725.601, 1559.686, 0.7081
4967, Juliana Felisberta, Larissa Franca, Laura Ludwig, Sara Niedrig, 1999.697, 1762.385, 0.7951
4968, Taiana Lima, Vivian Cunha, Barbara Hansel, Sara Montagnolli, 1741.463, 1690.704, 0.5442
4969, Laura Ludwig, Sara Niedrig, Barbara Hansel, Sara Montagnolli, 1763.901, 1686.975, 0.6017
4970, Juliana Felisberta, Larissa Franca, Taiana Lima, Vivian Cunha, 2000.547, 1735.175, 0.8156
4971, Taiana Lima, Vivian Cunha, Liliane Maestrini, Luana Madeira, 1743.248, 1539.538, 0.7433
4972, Angela Lavalle, Vanilda Leao, Taiana Lima, Vivian Cunha, 1667.084, 1723.990, 0.3641
4973, Jana Kohler, Julia Sude, Angelina Grun, Rieke Brink-Abeler, 1532.446, 1539.158, 0.4441
4974, Isabelle Forrer, Joana Heidrich, Janne Kongshavn, Ragnhild Aas, 1529.554, 1391.111, 0.5561
4975, Ying Huang, Yuan Yue, Muriel Graessli, Tanja Goricanec, 1483.069, 1438.824, 0.4990
4976, Elisa Cella, Valeria Rosso, Anja Gunther, Geeske Banck, 1420.368, 1542.292, 0.2690
4977, Evgeniya Ukolova, Maria Prokopeva, Elodie Li Yuk Lo, Natacha Rigobert, 1512.982, 1270.375, 0.7816
4978, Jana Kohler, Julia Sude, Ingrid Torlen, Vilde Solvoll, 1541.418, 1384.999, 0.6339
4979, Erika Fabjan, Simona Fabjan, Jantine van der Vlist, Roos Van der Hoeven, 1507.115, 1439.297, 0.5624
4980, Becchara Palmer, Louise Bawden, Daria Paszek, Renata Bekier, 1622.488, 1361.423, 0.7887
4981, Angela Lavalle, Vanilda Leao, Agnieszka Woloszyn, Martyna Wardak, 1672.251, 1376.065, 0.8195
4982, Natalie Cook, Tamsin Hinchley, Sayaka Mizoe, Shinako Tanaka, 1762.665, 1353.510, 0.9107
4983, Danielle Remmers, Sophie van Gestel, Cristina Hopf, Nadia Campisi, 1585.793, 1341.787, 0.7849
4984, Liesbet Van Breedam, Liesbeth Mouha, Cornelia Rimser, Kerstin Pichler, 1591.367, 1368.109, 0.7650
4985, Elsa Baquerizo, Liliana Fernandez, Svitlana Baburina, Viktoriia Smetaniuk, 1531.934, 1331.035, 0.7099
4986, Inese Jursone, Inguna Minusa, Angelica Ljungquist, Asa Gustavsson, 1490.274, 1369.923, 0.5818
4987, Anna Hu, Jieqiong Jin, Denise Johns, Lucy Boulton, 1463.610, 1391.064, 0.5701
4988, April Ross, Jennifer Kessy, Isabelle Forrer, Joana Heidrich, 1901.453, 1517.141, 0.8946
4989, Elisa Cella, Valeria Rosso, Ying Huang, Yuan Yue, 1453.699, 1469.004, 0.4107
4990, Jana Kohler, Julia Sude, Evgeniya Ukolova, Maria Prokopeva, 1554.656, 1508.690, 0.5408
4991, Becchara Palmer, Louise Bawden, Erika Fabjan, Simona Fabjan, 1627.065, 1498.297, 0.6602
4992, Angela Lavalle, Vanilda Leao, Natalie Cook, Tamsin Hinchley, 1691.936, 1757.565, 0.3727
4993, Liesbet Van Breedam, Liesbeth Mouha, Danielle Remmers, Sophie van Gestel, 1593.843, 1568.496, 0.5080
4994, Elsa Baquerizo, Liliana Fernandez, Inese Jursone, Inguna Minusa, 1536.595, 1487.474, 0.5597
4995, Angie Akers, Tyra Turner, Anna Hu, Jieqiong Jin, 1755.400, 1456.997, 0.8416
4996, Juliana Felisberta, Larissa Franca, Beata Galek, Kinga Kolosinska, 2000.713, 1424.318, 0.9637
4997, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Hana Skalnikova, Lenka Hajeckova, 1562.240, 1637.565, 0.3702
4998, Juliana Felisberta, Larissa Franca, Hana Skalnikova, Lenka Hajeckova, 2001.227, 1635.070, 0.8900
4999, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Beata Galek, Kinga Kolosinska, 1563.303, 1379.121, 0.6887
5000, Juliana Felisberta, Larissa Franca, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 2001.578, 1562.994, 0.9256
5001, Hana Skalnikova, Lenka Hajeckova, Beata Galek, Kinga Kolosinska, 1638.765, 1355.407, 0.8136
5002, Maria Antonelli, Talita Antunes, Elisa Cella, Valeria Rosso, 1949.245, 1450.553, 0.9453
5003, Doris Schwaiger, Stefanie Schwaiger, Ilka Semmler, Katrin Holtwick, 1657.580, 1653.651, 0.4987
5004, Maria Antonelli, Talita Antunes, Doris Schwaiger, Stefanie Schwaiger, 1950.595, 1656.962, 0.8428
5005, Elisa Cella, Valeria Rosso, Ilka Semmler, Katrin Holtwick, 1491.832, 1649.519, 0.2370
5006, Ilka Semmler, Katrin Holtwick, Maria Antonelli, Talita Antunes, 1654.347, 1943.352, 0.1502
5007, Doris Schwaiger, Stefanie Schwaiger, Elisa Cella, Valeria Rosso, 1657.995, 1477.620, 0.7212
5008, Laura Ludwig, Sara Niedrig, Jana Kohler, Julia Sude, 1764.762, 1548.132, 0.7693
5009, Angie Akers, Tyra Turner, Maria Tsiartsiani, Vasiliki Arvaniti, 1759.175, 1662.548, 0.6262
5010, Angie Akers, Tyra Turner, Laura Ludwig, Sara Niedrig, 1764.265, 1762.848, 0.4920
5011, Maria Tsiartsiani, Vasiliki Arvaniti, Jana Kohler, Julia Sude, 1665.371, 1538.891, 0.6590
5012, Laura Ludwig, Sara Niedrig, Maria Tsiartsiani, Vasiliki Arvaniti, 1764.214, 1662.304, 0.6367
5013, Angie Akers, Tyra Turner, Jana Kohler, Julia Sude, 1766.351, 1533.217, 0.7854
5014, Chen Xue, Xi Zhang, Liesbet Van Breedam, Liesbeth Mouha, 1882.675, 1593.001, 0.8399
5015, Kristyna Kolocova, Marketa Slukova, Angela Lavalle, Vanilda Leao, 1661.907, 1675.439, 0.4450
5016, Chen Xue, Xi Zhang, Kristyna Kolocova, Marketa Slukova, 1883.804, 1658.539, 0.7809
5017, Angela Lavalle, Vanilda Leao, Liesbet Van Breedam, Liesbeth Mouha, 1686.559, 1591.070, 0.6165
5018, Chen Xue, Xi Zhang, Angela Lavalle, Vanilda Leao, 1885.033, 1679.708, 0.7568
5019, Kristyna Kolocova, Marketa Slukova, Liesbet Van Breedam, Liesbeth Mouha, 1664.608, 1589.010, 0.5959
5020, April Ross, Jennifer Kessy, Anastasia Barsuk, Ekaterina Birlova, 1902.100, 1590.833, 0.8546
5021, Nadine Zumkehr, Simone Kuhn, Brooke Niles, Lauren Fendrick, 1667.696, 1449.849, 0.7216
5022, Brooke Niles, Lauren Fendrick, April Ross, Jennifer Kessy, 1608.622, 1898.169, 0.0689
5023, Anastasia Barsuk, Ekaterina Birlova, Nadine Zumkehr, Simone Kuhn, 1602.945, 1661.658, 0.3912
5024, Nadine Zumkehr, Simone Kuhn, April Ross, Jennifer Kessy, 1669.667, 1894.630, 0.2040
5025, Anastasia Barsuk, Ekaterina Birlova, Brooke Niles, Lauren Fendrick, 1610.988, 1540.531, 0.4918
5026, Becchara Palmer, Louise Bawden, Misty May-Treanor, Nicole Branagh, 1637.539, 1828.240, 0.2204
5027, Emilia Nystrom, Erika Nystrom, Carolina Salgado, Maria Clara Salgado, 1493.227, 1729.656, 0.1976
5028, Misty May-Treanor, Nicole Branagh, Emilia Nystrom, Erika Nystrom, 1831.201, 1492.568, 0.8731
5029, Becchara Palmer, Louise Bawden, Carolina Salgado, Maria Clara Salgado, 1646.005, 1727.549, 0.3705
5030, Carolina Salgado, Maria Clara Salgado, Misty May-Treanor, Nicole Branagh, 1729.672, 1816.622, 0.3551
5031, Emilia Nystrom, Erika Nystrom, Becchara Palmer, Louise Bawden, 1496.216, 1636.656, 0.2925
5032, Annie Martin, Marie-Andree Lessard, Barbara Hansel, Sara Montagnolli, 1543.308, 1680.497, 0.2947
5033, Elsa Baquerizo, Liliana Fernandez, Karolina Marciniak, Monika Brzostek, 1539.152, 1338.389, 0.7510
5034, Elsa Baquerizo, Liliana Fernandez, Barbara Hansel, Sara Montagnolli, 1546.299, 1674.198, 0.3071
5035, Annie Martin, Marie-Andree Lessard, Karolina Marciniak, Monika Brzostek, 1545.871, 1332.462, 0.7649
5036, Barbara Hansel, Sara Montagnolli, Karolina Marciniak, Monika Brzostek, 1675.304, 1329.400, 0.8773
5037, Elsa Baquerizo, Liliana Fernandez, Annie Martin, Marie-Andree Lessard, 1551.352, 1540.449, 0.5006
5038, Greta Cicolari, Marta Menegatti, Marleen Van Iersel, Sanne Keizer, 1580.923, 1685.572, 0.3296
5039, Madelein Meppelink, Marloes Wesselink, Joanna Wiatr, Katarzyna Urban, 1629.141, 1441.290, 0.7350
5040, Madelein Meppelink, Marloes Wesselink, Marleen Van Iersel, Sanne Keizer, 1640.444, 1680.182, 0.4195
5041, Greta Cicolari, Marta Menegatti, Joanna Wiatr, Katarzyna Urban, 1586.422, 1435.171, 0.6908
5042, Marleen Van Iersel, Sanne Keizer, Joanna Wiatr, Katarzyna Urban, 1682.006, 1431.305, 0.8038
5043, Greta Cicolari, Marta Menegatti, Madelein Meppelink, Marloes Wesselink, 1596.414, 1629.632, 0.4229
5044, Nadine Zumkehr, Simone Kuhn, Maria Tsiartsiani, Vasiliki Arvaniti, 1674.483, 1658.259, 0.5106
5045, Annie Martin, Marie-Andree Lessard, Hana Skalnikova, Lenka Hajeckova, 1547.179, 1625.120, 0.3622
5046, Kristyna Kolocova, Marketa Slukova, Elisa Cella, Valeria Rosso, 1668.194, 1465.480, 0.7458
5047, Barbara Hansel, Sara Montagnolli, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 1678.398, 1561.589, 0.6562
5048, Laura Ludwig, Sara Niedrig, Marleen Van Iersel, Sanne Keizer, 1765.648, 1678.437, 0.6161
5049, Doris Schwaiger, Stefanie Schwaiger, Carolina Salgado, Maria Clara Salgado, 1660.342, 1727.650, 0.3983
5050, Angela Lavalle, Vanilda Leao, Madelein Meppelink, Marloes Wesselink, 1691.084, 1621.916, 0.5716
5051, Becchara Palmer, Louise Bawden, Brooke Niles, Lauren Fendrick, 1640.695, 1498.642, 0.6349
5052, Juliana Felisberta, Larissa Franca, Nadine Zumkehr, Simone Kuhn, 2002.196, 1673.180, 0.8679
5053, Anastasia Barsuk, Ekaterina Birlova, Annie Martin, Marie-Andree Lessard, 1618.726, 1542.915, 0.5908
5054, Kristyna Kolocova, Marketa Slukova, Greta Cicolari, Marta Menegatti, 1673.868, 1589.635, 0.6019
5055, Barbara Hansel, Sara Montagnolli, Angie Akers, Tyra Turner, 1683.903, 1760.281, 0.3761
5056, Chen Xue, Xi Zhang, Laura Ludwig, Sara Niedrig, 1886.756, 1764.396, 0.6654
5057, Doris Schwaiger, Stefanie Schwaiger, Elsa Baquerizo, Liliana Fernandez, 1661.681, 1547.839, 0.6519
5058, Emilia Nystrom, Erika Nystrom, Angela Lavalle, Vanilda Leao, 1500.034, 1671.202, 0.2457
5059, Maria Antonelli, Talita Antunes, Becchara Palmer, Louise Bawden, 1944.608, 1638.773, 0.8510
5060, Juliana Felisberta, Larissa Franca, Anastasia Barsuk, Ekaterina Birlova, 2002.656, 1616.847, 0.9009
5061, Barbara Hansel, Sara Montagnolli, Kristyna Kolocova, Marketa Slukova, 1688.102, 1667.010, 0.5144
5062, Chen Xue, Xi Zhang, Doris Schwaiger, Stefanie Schwaiger, 1887.858, 1660.851, 0.7851
5063, Maria Antonelli, Talita Antunes, Emilia Nystrom, Erika Nystrom, 1945.216, 1499.662, 0.9282
5064, Juliana Felisberta, Larissa Franca, Barbara Hansel, Sara Montagnolli, 2003.311, 1686.873, 0.8594
5065, Chen Xue, Xi Zhang, Maria Antonelli, Talita Antunes, 1890.797, 1940.375, 0.4182
5066, Maria Antonelli, Talita Antunes, Barbara Hansel, Sara Montagnolli, 1941.932, 1685.243, 0.8114
5067, Juliana Felisberta, Larissa Franca, Chen Xue, Xi Zhang, 2004.899, 1889.063, 0.6565
5068, Angela Lavalle, Vanilda Leao, Agatha Bednarczuk, Raquel Pellucci, 1674.771, 1352.752, 0.8481
5069, Taiana Lima, Vivian Cunha, Liliane Maestrini, Luana Madeira, 1731.513, 1529.048, 0.7430
5070, Taiana Lima, Vivian Cunha, Angela Lavalle, Vanilda Leao, 1743.429, 1664.662, 0.5809
5071, Jamie Broder, Liz Cordonier, Kacie MacTavish, Kristina May, 1481.125, 1406.737, 0.3745
5072, Katarina Schillerwein, Marika Steinhauff, Britta Buthe, Karla Borger, 1569.763, 1432.332, 0.5327
5073, Katarina Schillerwein, Marika Steinhauff, Camilla Nergard, Irmelin Sannarnes, 1616.025, 1441.147, 0.5991
5074, Ane Tveit Hjortland, Rygh Maren, Karolina Suwinska, Luisa Niemc, 1553.612, 1357.859, 0.6393
5075, Taiana Lima, Vivian Cunha, Katarina Schillerwein, Marika Steinhauff, 1751.210, 1575.870, 0.6756
5076, Michala Kvapilova, Sarka Nakladalova, Alejandra Simon, Olaya Pazo, 1522.369, 1382.182, 0.5993
5077, Elizabeth Maloney, Heather Bansley, Chantal Laboureur, Claudia Lehmann, 1504.290, 1404.066, 0.5586
5078, Rosario Reyes, Vanessa Virgen, Svitlana Baburina, Viktoriia Smetaniuk, 1544.009, 1302.422, 0.7256
5079, Jamie Broder, Liz Cordonier, Natalie Cook, Tamsin Hinchley, 1589.733, 1751.299, 0.1692
5080, Kirsi Hyttinen, Merja Korhonen, Giulia Toti, Laura Menon, 1527.486, 1183.327, 0.8550
5081, Cindy Treland, Rita Eritsland, Catalina Pol Borras, Ester Ribera, 1445.266, 1421.238, 0.4130
5082, Isabelle Forrer, Joana Heidrich, Changning Zhang, Fan Wang, 1554.542, 1427.031, 0.5246
5083, Anna Hu, Jieqiong Jin, Anu Ennok, Mari-Liis Graumann, 1474.053, 1406.706, 0.4384
5084, Dominika Nestarcova, Natalia Dubovcova, Natalja Bratuhhina, Polina Bratuhhina, 1437.975, 1455.136, 0.3349
5085, Henriette Iatika, Miller Pata, Charlotte Dyhr, Lotte Vestergaard, 1415.116, 1269.212, 0.6220
5086, Angelina Grun, Rieke Brink-Abeler, Andreja Vodeb, Martina Jakob, 1547.984, 1405.412, 0.6346
5087, Frida Stahre, Nina Grawender, Angelica Ljungquist, Asa Gustavsson, 1541.336, 1336.292, 0.6929
5088, Nora Tawhid, Rivia Oliveira, Helen Brown, Liane Herbert, 1540.096, 1160.837, 0.8859
5089, Julie Rodrigue, Katherine Zakrzewski, Janne Pedersen, Siri Bjorkesett, 1429.720, 1393.439, 0.3456
5090, Shauna Mullin, Zara Dampney, Ane Tveit Hjortland, Rygh Maren, 1407.041, 1447.515, 0.2885
5091, Taiana Lima, Vivian Cunha, Michala Kvapilova, Sarka Nakladalova, 1756.473, 1499.335, 0.7887
5092, Elizabeth Maloney, Heather Bansley, Rosario Reyes, Vanessa Virgen, 1541.972, 1469.340, 0.4431
5093, Jamie Broder, Liz Cordonier, Kirsi Hyttinen, Merja Korhonen, 1626.794, 1471.425, 0.5886
5094, Isabelle Forrer, Joana Heidrich, Cindy Treland, Rita Eritsland, 1583.388, 1418.816, 0.6523
5095, Dominika Nestarcova, Natalia Dubovcova, Anna Hu, Jieqiong Jin, 1473.060, 1454.936, 0.4483
5096, Angelina Grun, Rieke Brink-Abeler, Henriette Iatika, Miller Pata, 1555.780, 1390.047, 0.6824
5097, Nora Tawhid, Rivia Oliveira, Frida Stahre, Nina Grawender, 1591.429, 1498.970, 0.4982
5098, Shauna Mullin, Zara Dampney, Julie Rodrigue, Katherine Zakrzewski, 1415.207, 1392.024, 0.4674
5099, Juliana Felisberta, Larissa Franca, Christine Aulenbrock, Victoria Bieneck, 2005.125, 1488.808, 0.9482
5100, Greta Cicolari, Marta Menegatti, Brooke Niles, Lauren Fendrick, 1595.111, 1461.845, 0.6280
5101, Angelina Grun, Rieke Brink-Abeler, Janne Kongshavn, Ragnhild Aas, 1562.114, 1356.504, 0.7207
5102, Carolina Salgado, Maria Clara Salgado, Isabelle Forrer, Joana Heidrich, 1728.568, 1558.035, 0.6964
5103, April Ross, Jennifer Kessy, Kjersti Hansen, Mari Berget, 1895.007, 1480.684, 0.9065
