game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
1229, Juliana Felisberta, Larissa Franca, Adriana Behar, Ana Paula Henkel, 3615.437, 3227.174, 0.8917
1230, April Ross, Jennifer Kessy, Vasiliki Arvaniti, Vasso Karadassiou, 3495.995, 3343.331, 0.6216
1231, Juliana Felisberta, Larissa Franca, Elaine Youngs, Nicole Branagh, 3640.081, 3417.983, 0.7300
1232, Elaine Youngs, Nicole Branagh, Vasiliki Arvaniti, Vasso Karadassiou, 3452.455, 3308.859, 0.6058
1233, Juliana Felisberta, Larissa Franca, April Ross, Jennifer Kessy, 3667.396, 3468.680, 0.6962
1234, Carolina Salgado, Maria Clara Salgado, Luciana Hollanda, Mirlena Silva, 3211.589, 2976.728, 0.7473
1235, Agatha Bednarczuk, Shaylyn Bede, Angela Lavalle, Vivian Cunha, 3124.345, 2967.379, 0.6290
1236, Ana Paula Henkel, Sandra Pires, Izabel Amaral, Taiana Lima, 3114.743, 2966.219, 0.6145
1237, Cintha Boersma, Marrit Leenstra, Miwa Asao, Takemi Nishibori, 2982.764, 2881.964, 0.5273
1238, Agatha Bednarczuk, Shaylyn Bede, Lily Markovic, Rebecca Moskowitz, 3134.996, 2739.471, 0.8961
1239, Diane Pascua, Heidi Ilustre, Hilda Gaxiola, Rosario Reyes, 2971.167, 2884.317, 0.5007
1240, Marie-Andree Lessard, Sarah Maxwell, Ana Gallay, Mariela Celestina Duce, 3017.859, 2953.072, 0.4583
1241, Denise Johns, Lucy Boulton, Galyna Osheyko, Svitlana Baburina, 2899.271, 2892.833, 0.3482
1242, Marleen Van Iersel, Marloes Wesselink, Hiromi Suzuki, Satoko Urata, 3009.147, 2880.322, 0.5794
1243, Ilka Semmler, Katrin Holtwick, Muriel Graessli, Nadia Erni, 3084.193, 2852.675, 0.7428
1244, Bibiana Candelas, Mayra Garcia, Deborah Giaoui, Eva Hamzaoui, 2993.150, 2887.980, 0.5355
1245, Daniela Gioria, Giulia Momoli, Danielle Remmers, Michelle Stiekema, 3000.211, 2950.413, 0.4294
1246, Clara Lozano, Nadia Campisi, Joanna Wiatr, Katarzyna Urban, 2927.840, 2868.697, 0.4474
1247, Celine Gemise Fareau, Tatiana Barrera, Angelica Ljungquist, Karin Lundqvist, 3023.210, 2918.271, 0.5351
1248, Mered de Vries, Sanne Keizer, Janne Kongshavn, Kristine Wiig, 2929.602, 2824.445, 0.5355
1249, Carolina Salgado, Maria Clara Salgado, Cintha Boersma, Marrit Leenstra, 3231.512, 2962.840, 0.7887
1250, Agatha Bednarczuk, Shaylyn Bede, Diane Pascua, Heidi Ilustre, 3160.457, 2945.707, 0.7197
1251, Marie-Andree Lessard, Sarah Maxwell, Denise Johns, Lucy Boulton, 3047.688, 2869.442, 0.6643
1252, Marleen Van Iersel, Marloes Wesselink, Eiko Koizumi, Shinako Tanaka, 3040.123, 2870.794, 0.6498
1253, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Ilka Semmler, Katrin Holtwick, 3096.130, 3036.381, 0.4486
1254, Daniela Gioria, Giulia Momoli, Bibiana Candelas, Mayra Garcia, 3042.574, 2950.787, 0.5102
1255, Celine Gemise Fareau, Tatiana Barrera, Clara Lozano, Nadia Campisi, 3055.443, 2895.606, 0.6339
1256, Ana Paula Henkel, Sandra Pires, Mered de Vries, Sanne Keizer, 3138.292, 2906.053, 0.7438
1257, Kerri Walsh Jennings, Misty May-Treanor, Celine Gemise Fareau, Tatiana Barrera, 3766.836, 3053.578, 0.9834
1258, Liesbet Van Breedam, Liesbeth Mouha, Kathrine Maaseide, Susanne Glesnes, 3139.494, 3066.012, 0.4750
1259, Carolina Salgado, Maria Clara Salgado, Sabine Swoboda, Sara Montagnolli, 3248.972, 2952.420, 0.8185
1260, Hella Jurich, Rieke Brink-Abeler, Emilia Nystrom, Erika Nystrom, 3217.560, 3001.296, 0.7219
1261, Elaine Youngs, Nicole Branagh, Ana Paula Henkel, Sandra Pires, 3466.427, 3124.320, 0.8592
1262, Lea Schwer, Simone Kuhn, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3179.005, 3058.313, 0.5645
1263, Nancy Reynolds, Rachel Scott, Inese Jursone, Inguna Minusa, 3154.927, 3019.352, 0.5915
1264, April Ross, Jennifer Kessy, Chiaki Kusuhara, Mika Teru Saiki, 3472.850, 2903.062, 0.9620
1265, Renata Ribeiro, Talita Antunes, Daniela Gioria, Giulia Momoli, 3319.936, 3024.980, 0.8169
1266, Agatha Bednarczuk, Shaylyn Bede, Doris Schwaiger, Stefanie Schwaiger, 3185.473, 2966.745, 0.7253
1267, Antje Roder, Helke Claasen, Efthalia Koutroumanidou, Maria Tsiartsiani, 3141.537, 3045.175, 0.5189
1268, Laura Ludwig, Sara Niedrig, Marleen Van Iersel, Marloes Wesselink, 3456.796, 3031.026, 0.9126
1269, Adriana Behar, Shelda Bede, Marie-Andree Lessard, Sarah Maxwell, 3250.136, 3023.535, 0.7362
1270, Morgane Faure, Virginie Sarpaux, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 3112.896, 3044.770, 0.4647
1271, Imara Esteves Ribalta, Milagros Crespo, Annie Martin, Dana Cooke, 3151.287, 3064.830, 0.5000
1272, Juliana Felisberta, Larissa Franca, Maria Antonelli, Vanilda Leao, 3669.679, 2992.157, 0.9796
1273, Kerri Walsh Jennings, Misty May-Treanor, Liesbet Van Breedam, Liesbeth Mouha, 3769.765, 3136.565, 0.9737
1274, Carolina Salgado, Maria Clara Salgado, Hella Jurich, Rieke Brink-Abeler, 3288.391, 3178.141, 0.5451
1275, Elaine Youngs, Nicole Branagh, Lea Schwer, Simone Kuhn, 3482.105, 3163.327, 0.8395
1276, April Ross, Jennifer Kessy, Nancy Reynolds, Rachel Scott, 3486.594, 3141.183, 0.8618
1277, Renata Ribeiro, Talita Antunes, Agatha Bednarczuk, Shaylyn Bede, 3348.185, 3157.225, 0.6844
1278, Laura Ludwig, Sara Niedrig, Antje Roder, Helke Claasen, 3470.702, 3127.632, 0.8599
1279, Adriana Behar, Shelda Bede, Morgane Faure, Virginie Sarpaux, 3278.113, 3084.919, 0.6878
1280, Juliana Felisberta, Larissa Franca, Imara Esteves Ribalta, Milagros Crespo, 3674.905, 3146.061, 0.9519
1281, Kerri Walsh Jennings, Misty May-Treanor, Carolina Salgado, Maria Clara Salgado, 3776.083, 3282.073, 0.9411
1282, April Ross, Jennifer Kessy, Elaine Youngs, Nicole Branagh, 3529.274, 3439.425, 0.5065
1283, Renata Ribeiro, Talita Antunes, Laura Ludwig, Sara Niedrig, 3407.768, 3411.118, 0.3306
1284, Juliana Felisberta, Larissa Franca, Adriana Behar, Shelda Bede, 3684.483, 3268.535, 0.9076
1285, Kerri Walsh Jennings, Misty May-Treanor, April Ross, Jennifer Kessy, 3794.629, 3510.729, 0.8055
1286, Juliana Felisberta, Larissa Franca, Renata Ribeiro, Talita Antunes, 3700.885, 3391.367, 0.8310
1287, Kathrine Maaseide, Susanne Glesnes, Celine Gemise Fareau, Tatiana Barrera, 3107.716, 3011.874, 0.5179
1288, Emilia Nystrom, Erika Nystrom, Sabine Swoboda, Sara Montagnolli, 3038.672, 2915.043, 0.5699
1289, Ana Paula Henkel, Sandra Pires, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3159.751, 3022.882, 0.5939
1290, Inese Jursone, Inguna Minusa, Chiaki Kusuhara, Mika Teru Saiki, 3049.414, 2873.000, 0.6614
1291, Doris Schwaiger, Stefanie Schwaiger, Daniela Gioria, Giulia Momoli, 3017.510, 2974.214, 0.4170
1292, Efthalia Koutroumanidou, Maria Tsiartsiani, Marleen Van Iersel, Marloes Wesselink, 3086.669, 2989.531, 0.5204
1293, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Marie-Andree Lessard, Sarah Maxwell, 3085.405, 2982.900, 0.5305
1294, Maria Antonelli, Vanilda Leao, Annie Martin, Dana Cooke, 3044.866, 3012.121, 0.3969
1295, Kathrine Maaseide, Susanne Glesnes, Imara Esteves Ribalta, Milagros Crespo, 3155.850, 3097.926, 0.4450
1296, Emilia Nystrom, Erika Nystrom, Morgane Faure, Virginie Sarpaux, 3087.845, 3035.746, 0.4338
1297, Ana Paula Henkel, Sandra Pires, Antje Roder, Helke Claasen, 3199.086, 3088.297, 0.5461
1298, Agatha Bednarczuk, Shaylyn Bede, Inese Jursone, Inguna Minusa, 3188.156, 3018.483, 0.6504
1299, Nancy Reynolds, Rachel Scott, Doris Schwaiger, Stefanie Schwaiger, 3170.500, 2988.193, 0.6708
1300, Lea Schwer, Simone Kuhn, Efthalia Koutroumanidou, Maria Tsiartsiani, 3197.578, 3052.418, 0.6086
1301, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Hella Jurich, Rieke Brink-Abeler, 3140.855, 3122.692, 0.3696
1302, Maria Antonelli, Vanilda Leao, Liesbet Van Breedam, Liesbeth Mouha, 3100.173, 3081.258, 0.3710
1303, Emilia Nystrom, Erika Nystrom, Kathrine Maaseide, Susanne Glesnes, 3139.923, 3103.772, 0.4034
1304, Ana Paula Henkel, Sandra Pires, Agatha Bednarczuk, Shaylyn Bede, 3240.973, 3146.268, 0.5157
1305, Lea Schwer, Simone Kuhn, Nancy Reynolds, Rachel Scott, 3237.513, 3130.566, 0.5389
1306, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Maria Antonelli, Vanilda Leao, 3179.182, 3061.846, 0.5583
1307, Elaine Youngs, Nicole Branagh, Emilia Nystrom, Erika Nystrom, 3454.314, 3125.033, 0.8487
1308, Ana Paula Henkel, Sandra Pires, Carolina Salgado, Maria Clara Salgado, 3289.469, 3233.577, 0.4411
1309, Adriana Behar, Shelda Bede, Lea Schwer, Simone Kuhn, 3307.999, 3198.048, 0.5445
1310, Laura Ludwig, Sara Niedrig, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 3430.799, 3159.501, 0.7917
1311, Elaine Youngs, Nicole Branagh, Ana Paula Henkel, Sandra Pires, 3479.682, 3264.102, 0.7209
1312, Adriana Behar, Shelda Bede, Laura Ludwig, Sara Niedrig, 3367.622, 3371.176, 0.3303
1313, Elaine Youngs, Nicole Branagh, Renata Ribeiro, Talita Antunes, 3512.668, 3358.381, 0.6244
1314, Adriana Behar, Shelda Bede, April Ross, Jennifer Kessy, 3430.091, 3448.260, 0.3050
1315, Kerri Walsh Jennings, Misty May-Treanor, Elaine Youngs, Nicole Branagh, 3810.673, 3496.624, 0.8352
1316, Juliana Felisberta, Larissa Franca, Adriana Behar, Shelda Bede, 3717.696, 3413.280, 0.8262
1317, Elaine Youngs, Nicole Branagh, Adriana Behar, Shelda Bede, 3530.146, 3379.758, 0.6177
1318, Kerri Walsh Jennings, Misty May-Treanor, Juliana Felisberta, Larissa Franca, 3843.160, 3685.209, 0.6307
1319, Bibiana Candelas, Mayra Garcia, Anouk Boileau, Marie-Christine Mondor, 2991.651, 2890.580, 0.5278
1320, Deborah Giaoui, Eva Hamzaoui, Alexandra Turichsheva, Tatyana Mashkova, 2936.485, 2880.644, 0.4410
1321, Laura Longuet, Mathilde Giordano, Denise Johns, Lucy Boulton, 3018.208, 2839.653, 0.6648
1322, Marina Storozhenko, Yelena Alenkina, Hiromi Suzuki, Satoko Urata, 2977.372, 2844.336, 0.5870
1323, Miwa Asao, Takemi Nishibori, Beh Shun Thing, Luk Teck Hua, 2940.931, 2941.096, 0.3363
1324, Cintha Boersma, Marrit Leenstra, Daria Yarzutkina, Natalia Stepanova, 2995.659, 2840.154, 0.6265
1325, Mered de Vries, Sanne Keizer, Tanarattha Udomchavee, Varapatsorn Radarong, 2955.816, 2906.999, 0.4275
1326, Ester Alcon, Olga Matveeva, Iryna Kokhan, Lyudmila Issayeva, 3056.195, 2958.582, 0.5213
1327, Clara Lozano, Nadia Campisi, Bakhtygul Samalikova, Marina Pilipenko, 2952.666, 2942.940, 0.3541
1328, Ilka Semmler, Katrin Holtwick, Luk Teng Kee, Manokharan Iswari, 3070.308, 2922.836, 0.6126
1329, Galyna Osheyko, Svitlana Baburina, Lily Markovic, Rebecca Moskowitz, 2919.267, 2713.037, 0.7074
1330, Rachel Scott, Tyra Turner, Bibiana Candelas, Mayra Garcia, 3262.362, 2973.534, 0.8106
1331, Deborah Giaoui, Eva Hamzaoui, Laura Longuet, Mathilde Giordano, 2990.425, 2964.268, 0.3845
1332, Diane Pascua, Heidi Ilustre, Marina Storozhenko, Yelena Alenkina, 2992.971, 2930.108, 0.4546
1333, Miwa Asao, Takemi Nishibori, Daniela Gattelli, Lucilla Perrotta, 2982.191, 2883.599, 0.5231
1334, Marie-Andree Lessard, Sarah Maxwell, Cintha Boersma, Marrit Leenstra, 3027.739, 2950.820, 0.4816
1335, Mered de Vries, Sanne Keizer, Ester Alcon, Olga Matveeva, 3012.320, 2999.691, 0.3594
1336, Ilka Semmler, Katrin Holtwick, Clara Lozano, Nadia Campisi, 3100.233, 2922.742, 0.6631
1337, Galyna Osheyko, Svitlana Baburina, Eiko Koizumi, Shinako Tanaka, 2956.690, 2833.371, 0.5693
1338, Kerri Walsh Jennings, Misty May-Treanor, Galyna Osheyko, Svitlana Baburina, 3843.851, 2955.999, 0.9940
1339, Imara Esteves Ribalta, Milagros Crespo, Emilia Nystrom, Erika Nystrom, 3144.601, 3078.359, 0.4611
1340, Deborah Giaoui, Eva Hamzaoui, Kamoltip Kulna, Yupa Phokongploy, 3025.654, 2887.382, 0.5964
1341, Ana Paula Henkel, Shelda Bede, Ilka Semmler, Katrin Holtwick, 3349.105, 3080.320, 0.7888
1342, Renata Ribeiro, Talita Antunes, Diane Pascua, Heidi Ilustre, 3369.477, 2981.875, 0.8912
1343, Inese Jursone, Inguna Minusa, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 3080.659, 3097.326, 0.3075
1344, Rachel Scott, Tyra Turner, Morgane Faure, Virginie Sarpaux, 3282.460, 3015.648, 0.7866
1345, Elaine Youngs, Nicole Branagh, Marleen Van Iersel, Marloes Wesselink, 3534.800, 2984.877, 0.9574
1346, Mered de Vries, Sanne Keizer, Chen Xue, Xi Zhang, 3113.777, 3399.954, 0.0565
1347, Hella Jurich, Rieke Brink-Abeler, Efthalia Koutroumanidou, Maria Tsiartsiani, 3157.647, 3017.462, 0.5998
1348, Carolina Salgado, Maria Clara Salgado, Annie Martin, Dana Cooke, 3254.085, 2991.613, 0.7816
1349, April Ross, Jennifer Kessy, Marie-Andree Lessard, Sarah Maxwell, 3456.806, 3019.193, 0.9184
1350, Anja Gunther, Geeske Banck, Lu Wang, Man Zuo, 3052.989, 3063.457, 0.3182
1351, Jarunee Sannok, Usa Tenpaksee, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 2967.675, 2964.551, 0.3422
1352, Doris Schwaiger, Stefanie Schwaiger, Lea Schwer, Simone Kuhn, 3059.982, 3126.259, 0.2301
1353, Jia Tian, Jie Wang, Miwa Asao, Takemi Nishibori, 3441.182, 2974.857, 0.9309
1354, Kerri Walsh Jennings, Misty May-Treanor, Imara Esteves Ribalta, Milagros Crespo, 3845.826, 3142.626, 0.9825
1355, Ana Paula Henkel, Shelda Bede, Deborah Giaoui, Eva Hamzaoui, 3362.518, 3012.241, 0.8655
1356, Renata Ribeiro, Talita Antunes, Inese Jursone, Inguna Minusa, 3385.062, 3065.073, 0.8406
1357, Rachel Scott, Tyra Turner, Elaine Youngs, Nicole Branagh, 3359.974, 3457.287, 0.1896
1358, Hella Jurich, Rieke Brink-Abeler, Mered de Vries, Sanne Keizer, 3195.603, 3075.822, 0.5628
1359, April Ross, Jennifer Kessy, Carolina Salgado, Maria Clara Salgado, 3478.849, 3232.042, 0.7626
1360, Anja Gunther, Geeske Banck, Jarunee Sannok, Usa Tenpaksee, 3086.298, 2934.366, 0.6204
1361, Jia Tian, Jie Wang, Doris Schwaiger, Stefanie Schwaiger, 3451.492, 3049.672, 0.8997
1362, Kerri Walsh Jennings, Misty May-Treanor, Ana Paula Henkel, Shelda Bede, 3852.082, 3356.261, 0.9417
1363, Rachel Scott, Tyra Turner, Renata Ribeiro, Talita Antunes, 3406.387, 3338.648, 0.4640
1364, Hella Jurich, Rieke Brink-Abeler, April Ross, Jennifer Kessy, 3277.087, 3397.364, 0.1638
1365, Jia Tian, Jie Wang, Anja Gunther, Geeske Banck, 3462.598, 3075.191, 0.8911
1366, Kerri Walsh Jennings, Misty May-Treanor, Rachel Scott, Tyra Turner, 3859.637, 3398.833, 0.9286
1367, Jia Tian, Jie Wang, Hella Jurich, Rieke Brink-Abeler, 3486.115, 3253.571, 0.7442
1368, Galyna Osheyko, Svitlana Baburina, Emilia Nystrom, Erika Nystrom, 3015.561, 3018.798, 0.3308
1369, Ilka Semmler, Katrin Holtwick, Kamoltip Kulna, Yupa Phokongploy, 3103.193, 2864.508, 0.7522
1370, Diane Pascua, Heidi Ilustre, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 3040.472, 3038.729, 0.3397
1371, Morgane Faure, Virginie Sarpaux, Marleen Van Iersel, Marloes Wesselink, 3055.143, 2945.382, 0.5442
1372, Efthalia Koutroumanidou, Maria Tsiartsiani, Chen Xue, Xi Zhang, 3110.114, 3307.303, 0.0996
1373, Marie-Andree Lessard, Sarah Maxwell, Annie Martin, Dana Cooke, 3059.067, 2951.739, 0.5396
1374, Lu Wang, Man Zuo, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3095.317, 2932.691, 0.6386
1375, Lea Schwer, Simone Kuhn, Miwa Asao, Takemi Nishibori, 3152.877, 2948.238, 0.7051
1376, Doris Schwaiger, Stefanie Schwaiger, Galyna Osheyko, Svitlana Baburina, 3088.771, 2976.462, 0.5489
1377, Ilka Semmler, Katrin Holtwick, Jarunee Sannok, Usa Tenpaksee, 3128.197, 2909.362, 0.7255
1378, Carolina Salgado, Maria Clara Salgado, Diane Pascua, Heidi Ilustre, 3255.033, 3017.481, 0.7508
1379, Morgane Faure, Virginie Sarpaux, Mered de Vries, Sanne Keizer, 3100.991, 3029.974, 0.4703
1380, Elaine Youngs, Nicole Branagh, Efthalia Koutroumanidou, Maria Tsiartsiani, 3469.348, 3098.052, 0.8806
1381, Inese Jursone, Inguna Minusa, Marie-Andree Lessard, Sarah Maxwell, 3107.566, 3016.574, 0.5086
1382, Lu Wang, Man Zuo, Deborah Giaoui, Eva Hamzaoui, 3128.868, 2978.690, 0.6173
1383, Imara Esteves Ribalta, Milagros Crespo, Lea Schwer, Simone Kuhn, 3187.148, 3108.355, 0.4853
1384, Doris Schwaiger, Stefanie Schwaiger, Ilka Semmler, Katrin Holtwick, 3137.047, 3079.921, 0.4435
1385, Carolina Salgado, Maria Clara Salgado, Morgane Faure, Virginie Sarpaux, 3281.403, 3074.621, 0.7082
1386, Elaine Youngs, Nicole Branagh, Inese Jursone, Inguna Minusa, 3480.631, 3096.283, 0.8892
1387, Lu Wang, Man Zuo, Imara Esteves Ribalta, Milagros Crespo, 3179.640, 3136.376, 0.4169
1388, Renata Ribeiro, Talita Antunes, Doris Schwaiger, Stefanie Schwaiger, 3360.785, 3114.911, 0.7614
1389, Carolina Salgado, Maria Clara Salgado, Ana Paula Henkel, Shelda Bede, 3334.408, 3303.256, 0.3939
1390, Elaine Youngs, Nicole Branagh, Anja Gunther, Geeske Banck, 3489.822, 3066.000, 0.9116
1391, Lu Wang, Man Zuo, April Ross, Jennifer Kessy, 3252.508, 3324.496, 0.2221
1392, Carolina Salgado, Maria Clara Salgado, Renata Ribeiro, Talita Antunes, 3380.988, 3314.205, 0.4621
1393, Elaine Youngs, Nicole Branagh, Lu Wang, Man Zuo, 3509.087, 3233.243, 0.7967
1394, Hella Jurich, Rieke Brink-Abeler, Carolina Salgado, Maria Clara Salgado, 3313.839, 3320.720, 0.3244
1395, Elaine Youngs, Nicole Branagh, Rachel Scott, Tyra Turner, 3539.766, 3368.154, 0.6535
1396, Kerri Walsh Jennings, Misty May-Treanor, Hella Jurich, Rieke Brink-Abeler, 3864.166, 3309.310, 0.9586
1397, Elaine Youngs, Nicole Branagh, Jia Tian, Jie Wang, 3576.595, 3449.287, 0.5766
1398, Jia Tian, Jie Wang, Hella Jurich, Rieke Brink-Abeler, 3476.998, 3281.599, 0.6912
1399, Kerri Walsh Jennings, Misty May-Treanor, Elaine Youngs, Nicole Branagh, 3879.834, 3560.927, 0.8396
1400, Eliza Dean, Katie Bartoli, Cristy Mace, Linda Hamilton, 3015.802, 2952.766, 0.4549
1401, Diana Brigham, Jillian McLeod, Angela Crewe, Lauren Spark, 3043.237, 2956.763, 0.5000
1402, Mariafe Artacho, Sarah Battaglene, Hannah Ross, Zina Stone, 3043.237, 2956.763, 0.5000
1403, Johannah Rohkamper, Natalie Frostick, Larraine Busch, Nicole Smith, 3022.969, 2953.829, 0.4667
1404, Carolina Salgado, Maria Clara Salgado, Leila Barros, Sandra Pires, 3341.778, 3085.034, 0.7748
1405, Anna Scarlett, Susan Blundell, Anastasia Barsuk, Svetlana Popova, 3043.237, 2956.763, 0.5000
1406, Mariafe Artacho, Sarah Battaglene, Henriette Iatika, Miller Pata, 3081.266, 2961.971, 0.5619
1407, Hella Jurich, Rieke Brink-Abeler, Anna Scarlett, Susan Blundell, 3300.784, 3024.052, 0.7977
1408, Hiromi Suzuki, Satoko Urata, Miwa Asao, Takemi Nishibori, 2901.328, 2891.246, 0.3548
1409, Marie-Andree Lessard, Sarah Maxwell, Shauna Mullin, Zara Dampney, 3045.136, 2856.742, 0.6804
1410, Eiko Koizumi, Shinako Tanaka, Iryna Kokhan, Lyudmila Issayeva, 2893.331, 2898.622, 0.3272
1411, Chiaki Kusuhara, Mika Teru Saiki, Liane Herbert, Victoria Palmer, 2933.210, 2939.790, 0.3250
1412, Bibiana Candelas, Mayra Garcia, Diane Pascua, Heidi Ilustre, 3022.404, 2968.611, 0.4371
1413, Marleen Van Iersel, Marloes Wesselink, Daniela Gioria, Giulia Momoli, 2992.279, 2927.317, 0.4586
1414, Sabine Swoboda, Sara Montagnolli, Diana Brigham, Jillian McLeod, 2975.421, 2982.860, 0.3235
1415, Morgane Faure, Virginie Sarpaux, Emma Preston, Micah Brown, 3109.096, 2965.525, 0.6058
1416, Galyna Osheyko, Svitlana Baburina, Clara Lozano, Nadia Campisi, 3013.282, 2885.921, 0.5767
1417, Daniela Gattelli, Lucilla Perrotta, Angelica Ljungquist, Karin Lundqvist, 2931.254, 2870.616, 0.4503
1418, Johannah Rohkamper, Natalie Frostick, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3055.744, 2899.916, 0.6271
1419, Annie Martin, Dana Cooke, Eliza Dean, Katie Bartoli, 3003.286, 2964.255, 0.4088
1420, Hana Skalnikova, Tereza Petrova, Eva Tcholakova, Yana Ninova, 2929.963, 2907.196, 0.3782
1421, Cintha Boersma, Marrit Leenstra, Mered de Vries, Sanne Keizer, 3004.410, 2976.384, 0.3880
1422, Carolina Salgado, Maria Clara Salgado, Mariafe Artacho, Sarah Battaglene, 3359.319, 3063.726, 0.8175
1423, Hella Jurich, Rieke Brink-Abeler, Hiromi Suzuki, Satoko Urata, 3310.241, 2891.870, 0.9088
1424, Marie-Andree Lessard, Sarah Maxwell, Eiko Koizumi, Shinako Tanaka, 3071.717, 2866.750, 0.7055
1425, Chiaki Kusuhara, Mika Teru Saiki, Bibiana Candelas, Mayra Garcia, 2988.173, 2967.441, 0.3744
1426, Marleen Van Iersel, Marloes Wesselink, Sabine Swoboda, Sara Montagnolli, 3033.444, 2934.256, 0.5242
1427, Galyna Osheyko, Svitlana Baburina, Morgane Faure, Virginie Sarpaux, 3069.156, 3053.222, 0.3655
1428, Daniela Gattelli, Lucilla Perrotta, Johannah Rohkamper, Natalie Frostick, 2991.113, 2995.885, 0.3281
1429, Annie Martin, Dana Cooke, Hana Skalnikova, Tereza Petrova, 3037.904, 2895.345, 0.6040
1430, Carolina Salgado, Maria Clara Salgado, Cintha Boersma, Marrit Leenstra, 3370.963, 2992.765, 0.8852
1431, Juliana Felisberta, Larissa Franca, Heike Jensen, Olivia Orchard, 3686.818, 2947.499, 0.9858
1432, Antje Roder, Helke Claasen, Lea Schwer, Simone Kuhn, 3134.066, 3062.587, 0.4712
1433, Eileen Romanowski, Summer Lochowicz, Ester Alcon, Olga Matveeva, 2951.540, 2942.499, 0.3529
1434, Okka Rau, Stephanie Pohl, Sabine Swoboda, Sara Montagnolli, 3288.326, 2921.893, 0.8773
1435, Renata Ribeiro, Talita Antunes, Daniela Gattelli, Lucilla Perrotta, 3327.639, 2977.679, 0.8653
1436, Lu Wang, Man Zuo, Merel Mooren, Rebekka Kadijk, 3245.059, 2869.736, 0.8833
1437, Carolina Salgado, Maria Clara Salgado, Emilia Nystrom, Erika Nystrom, 3382.754, 3007.007, 0.8836
1438, Elaine Youngs, Nicole Branagh, Galyna Osheyko, Svitlana Baburina, 3566.919, 3063.163, 0.9443
1439, Chen Xue, Xi Zhang, Chiaki Kusuhara, Mika Teru Saiki, 3320.974, 2974.502, 0.8626
1440, Rachel Scott, Tyra Turner, Efthalia Koutroumanidou, Maria Tsiartsiani, 3385.013, 3081.192, 0.8256
1441, Ana Paula Henkel, Shelda Bede, Inese Jursone, Inguna Minusa, 3324.944, 3074.595, 0.7670
1442, Natalie Cook, Tamsin Hinchley, Marie-Andree Lessard, Sarah Maxwell, 3254.806, 3045.623, 0.7117
1443, April Ross, Jennifer Kessy, Annie Martin, Dana Cooke, 3340.230, 3022.171, 0.8389
1444, Laura Ludwig, Sara Niedrig, Alexandra Moiseeva, Natalya Uryadova, 3387.055, 3070.882, 0.8372
1445, Hella Jurich, Rieke Brink-Abeler, Kathrine Maaseide, Susanne Glesnes, 3331.971, 3082.043, 0.7665
1446, Jia Tian, Jie Wang, Marleen Van Iersel, Marloes Wesselink, 3484.633, 3025.809, 0.9278
1447, Juliana Felisberta, Larissa Franca, Antje Roder, Helke Claasen, 3691.185, 3129.699, 0.9601
1448, Okka Rau, Stephanie Pohl, Eileen Romanowski, Summer Lochowicz, 3300.966, 2938.900, 0.8742
1449, Renata Ribeiro, Talita Antunes, Lu Wang, Man Zuo, 3361.244, 3211.454, 0.6167
1450, Elaine Youngs, Nicole Branagh, Carolina Salgado, Maria Clara Salgado, 3590.554, 3359.120, 0.7427
1451, Chen Xue, Xi Zhang, Rachel Scott, Tyra Turner, 3372.518, 3333.470, 0.4089
1452, Ana Paula Henkel, Shelda Bede, Natalie Cook, Tamsin Hinchley, 3359.915, 3219.835, 0.5996
1453, Laura Ludwig, Sara Niedrig, April Ross, Jennifer Kessy, 3424.668, 3302.617, 0.5670
1454, Jia Tian, Jie Wang, Hella Jurich, Rieke Brink-Abeler, 3511.133, 3305.471, 0.7066
1455, Juliana Felisberta, Larissa Franca, Okka Rau, Stephanie Pohl, 3701.066, 3291.085, 0.9043
1456, Renata Ribeiro, Talita Antunes, Elaine Youngs, Nicole Branagh, 3435.686, 3516.112, 0.2108
1457, Ana Paula Henkel, Shelda Bede, Chen Xue, Xi Zhang, 3404.734, 3327.698, 0.4819
1458, Laura Ludwig, Sara Niedrig, Jia Tian, Jie Wang, 3479.257, 3456.544, 0.3781
1459, Juliana Felisberta, Larissa Franca, Renata Ribeiro, Talita Antunes, 3718.259, 3418.493, 0.8217
1460, Ana Paula Henkel, Shelda Bede, Laura Ludwig, Sara Niedrig, 3457.694, 3426.297, 0.3944
1461, Lea Schwer, Simone Kuhn, Heike Jensen, Olivia Orchard, 3092.771, 2917.315, 0.6598
1462, Sabine Swoboda, Sara Montagnolli, Ester Alcon, Olga Matveeva, 2967.731, 2896.661, 0.4704
1463, Daniela Gattelli, Lucilla Perrotta, Merel Mooren, Rebekka Kadijk, 3008.597, 2838.818, 0.6505
