game, current_winner1, current_winner2, current_loser1, current_loser2, winner_mean, loser_mean, phat
2569, Liesbet Van Breedam, Liesbeth Mouha, Kerstin Pichler, Sara Montagnolli, 3248.221, 2901.836, 0.8707
2570, Mered de Vries, Sanne Keizer, Inese Jursone, Inguna Minusa, 3083.989, 3059.950, 0.4938
2571, Anja Gunther, Geeske Banck, Emilia Nystrom, Erika Nystrom, 3081.094, 3019.061, 0.5001
2572, Doris Schwaiger, Stefanie Schwaiger, Marleen Van Iersel, Marloes Wesselink, 3145.966, 3080.966, 0.5549
2573, Anja Gunther, Geeske Banck, Marleen Van Iersel, Marloes Wesselink, 3128.435, 3063.260, 0.5002
2574, Doris Schwaiger, Stefanie Schwaiger, Emilia Nystrom, Erika Nystrom, 3152.255, 3011.867, 0.6749
2575, Doris Schwaiger, Stefanie Schwaiger, Anja Gunther, Geeske Banck, 3160.193, 3085.987, 0.5342
2576, Marleen Van Iersel, Marloes Wesselink, Emilia Nystrom, Erika Nystrom, 3079.850, 3002.873, 0.5734
2577, Ingrid Torlen, Nila Ann Hakedal, Antje Roder, Helke Claasen, 3194.779, 3217.407, 0.4330
2578, Sona Novakova, Tereza Tobiasova, Alexandra Moiseeva, Natalya Uryadova, 3335.073, 3121.698, 0.7089
2579, Inese Jursone, Inguna Minusa, Efthalia Koutroumanidou, Maria Tsiartsiani, 3075.499, 3130.612, 0.3846
2580, Ilka Semmler, Katrin Holtwick, Vasiliki Arvaniti, Vasso Karadassiou, 3231.306, 3373.814, 0.2592
2581, Mered de Vries, Sanne Keizer, Karin Trussel, Tanya Guerra Arias-Schmocker, 3093.489, 2940.424, 0.6407
2582, Anja Gunther, Geeske Banck, Hana Skalnikova, Tereza Petrova, 3121.551, 3019.063, 0.5788
2583, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Maria Antonelli, Vanilda Leao, 3101.538, 3393.435, 0.1268
2584, Marleen Van Iersel, Marloes Wesselink, Clara Lozano, Nadia Campisi, 3091.863, 2937.750, 0.6762
2585, Ana Paula Henkel, Shelda Bede, Ingrid Torlen, Nila Ann Hakedal, 3519.589, 3191.692, 0.8650
2586, Sona Novakova, Tereza Tobiasova, Doris Schwaiger, Stefanie Schwaiger, 3379.912, 3155.964, 0.7324
2587, Inese Jursone, Inguna Minusa, Natalie Cook, Tamsin Hinchley, 3098.192, 3410.071, 0.1142
2588, Ilka Semmler, Katrin Holtwick, Hella Jurich, Rieke Brink-Abeler, 3250.568, 3264.469, 0.4383
2589, Mered de Vries, Sanne Keizer, Renata Ribeiro, Talita Antunes, 3121.887, 3466.893, 0.0970
2590, Galyna Osheyko, Svitlana Baburina, Anja Gunther, Geeske Banck, 3102.606, 3077.896, 0.4492
2591, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Liesbet Van Breedam, Liesbeth Mouha, 3115.684, 3233.086, 0.3006
2592, Juliana Felisberta, Larissa Franca, Marleen Van Iersel, Marloes Wesselink, 3598.144, 3089.811, 0.9482
2593, Ana Paula Henkel, Shelda Bede, Sona Novakova, Tereza Tobiasova, 3523.511, 3332.783, 0.6908
2594, Ilka Semmler, Katrin Holtwick, Inese Jursone, Inguna Minusa, 3260.443, 3091.032, 0.7062
2595, Galyna Osheyko, Svitlana Baburina, Mered de Vries, Sanne Keizer, 3119.309, 3106.496, 0.4723
2596, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Juliana Felisberta, Larissa Franca, 3135.228, 3577.173, 0.0586
2597, Ana Paula Henkel, Shelda Bede, Ilka Semmler, Katrin Holtwick, 3526.240, 3254.329, 0.8197
2598, Galyna Osheyko, Svitlana Baburina, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3135.734, 3125.060, 0.4771
2599, Ilka Semmler, Katrin Holtwick, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3264.828, 3118.833, 0.6779
2600, Ana Paula Henkel, Shelda Bede, Galyna Osheyko, Svitlana Baburina, 3527.704, 3132.645, 0.9045
2601, Jia Tian, Jie Wang, Lea Schwer, Simone Kuhn, 3484.704, 3126.832, 0.8838
2602, Kathrine Maaseide, Susanne Glesnes, Liesbet Van Breedam, Liesbeth Mouha, 3211.260, 3221.503, 0.4533
2603, Jia Tian, Jie Wang, Liesbet Van Breedam, Liesbeth Mouha, 3487.776, 3217.642, 0.8198
2604, Kathrine Maaseide, Susanne Glesnes, Lea Schwer, Simone Kuhn, 3218.592, 3116.300, 0.6192
2605, Liesbet Van Breedam, Liesbeth Mouha, Lea Schwer, Simone Kuhn, 3225.008, 3106.575, 0.6418
2606, Jia Tian, Jie Wang, Kathrine Maaseide, Susanne Glesnes, 3490.748, 3215.146, 0.8248
2607, Kerri Walsh Jennings, Misty May-Treanor, Chiaki Kusuhara, Mika Teru Saiki, 4000.016, 3166.750, 0.9918
2608, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Ingrid Torlen, Nila Ann Hakedal, 3234.367, 3181.795, 0.5474
2609, Kerri Walsh Jennings, Misty May-Treanor, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 4000.788, 3234.099, 0.9880
2610, Ingrid Torlen, Nila Ann Hakedal, Chiaki Kusuhara, Mika Teru Saiki, 3192.107, 3157.032, 0.5216
2611, Dalixia Fernandez Grasset, Tamara Larrea Peraza, Chiaki Kusuhara, Mika Teru Saiki, 3242.354, 3149.176, 0.6091
2612, Kerri Walsh Jennings, Misty May-Treanor, Ingrid Torlen, Nila Ann Hakedal, 4001.391, 3191.896, 0.9906
2613, Ana Paula Henkel, Larissa Franca, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3522.804, 3117.031, 0.9102
2614, Natalie Cook, Tamsin Hinchley, Alexandra Moiseeva, Natalya Uryadova, 3413.844, 3117.322, 0.8402
2615, Ana Paula Henkel, Larissa Franca, Alexandra Moiseeva, Natalya Uryadova, 3524.400, 3114.882, 0.9117
2616, Natalie Cook, Tamsin Hinchley, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3417.458, 3114.013, 0.8467
2617, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Alexandra Moiseeva, Natalya Uryadova, 3123.475, 3101.742, 0.4987
2618, Natalie Cook, Tamsin Hinchley, Ana Paula Henkel, Larissa Franca, 3432.306, 3513.099, 0.3508
2619, Chen Xue, Xi Zhang, Judith Augoustides, Vitalina Nel, 3546.041, 2782.469, 0.9877
2620, Laura Ludwig, Sara Niedrig, Efthalia Koutroumanidou, Maria Tsiartsiani, 3345.906, 3126.473, 0.7708
2621, Chen Xue, Xi Zhang, Efthalia Koutroumanidou, Maria Tsiartsiani, 3547.477, 3124.969, 0.9180
2622, Laura Ludwig, Sara Niedrig, Judith Augoustides, Vitalina Nel, 3346.666, 2778.787, 0.9624
2623, Efthalia Koutroumanidou, Maria Tsiartsiani, Judith Augoustides, Vitalina Nel, 3127.045, 2767.653, 0.8800
2624, Chen Xue, Xi Zhang, Laura Ludwig, Sara Niedrig, 3551.556, 3341.902, 0.7606
2625, Elaine Youngs, Nicole Branagh, Merel Mooren, Rebekka Kadijk, 3584.572, 3112.674, 0.9369
2626, Okka Rau, Stephanie Pohl, Imara Esteves Ribalta, Milagros Crespo, 3358.641, 3218.080, 0.6768
2627, Elaine Youngs, Nicole Branagh, Imara Esteves Ribalta, Milagros Crespo, 3586.897, 3216.054, 0.8918
2628, Okka Rau, Stephanie Pohl, Merel Mooren, Rebekka Kadijk, 3362.361, 3106.740, 0.8047
2629, Imara Esteves Ribalta, Milagros Crespo, Merel Mooren, Rebekka Kadijk, 3222.270, 3096.508, 0.6523
2630, Elaine Youngs, Nicole Branagh, Okka Rau, Stephanie Pohl, 3591.421, 3358.268, 0.7846
2631, Renata Ribeiro, Talita Antunes, Bibiana Candelas, Mayra Garcia, 3469.425, 3180.381, 0.8352
2632, Doris Schwaiger, Stefanie Schwaiger, Vasiliki Arvaniti, Vasso Karadassiou, 3170.749, 3359.302, 0.2220
2633, Renata Ribeiro, Talita Antunes, Doris Schwaiger, Stefanie Schwaiger, 3471.765, 3167.853, 0.8480
2634, Bibiana Candelas, Mayra Garcia, Vasiliki Arvaniti, Vasso Karadassiou, 3200.174, 3345.867, 0.2631
2635, Doris Schwaiger, Stefanie Schwaiger, Bibiana Candelas, Mayra Garcia, 3177.792, 3185.914, 0.4536
2636, Renata Ribeiro, Talita Antunes, Vasiliki Arvaniti, Vasso Karadassiou, 3476.678, 3339.926, 0.6736
2637, Liesbet Van Breedam, Liesbeth Mouha, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3232.355, 3116.720, 0.6421
2638, Ingrid Torlen, Nila Ann Hakedal, Bibiana Candelas, Mayra Garcia, 3202.242, 3173.379, 0.5086
2639, Jia Tian, Jie Wang, Ingrid Torlen, Nila Ann Hakedal, 3493.440, 3198.799, 0.8403
2640, Doris Schwaiger, Stefanie Schwaiger, Laura Ludwig, Sara Niedrig, 3190.986, 3327.803, 0.2800
2641, Elaine Youngs, Nicole Branagh, Dalixia Fernandez Grasset, Tamara Larrea Peraza, 3593.913, 3239.813, 0.8818
2642, Chen Xue, Xi Zhang, Imara Esteves Ribalta, Milagros Crespo, 3553.797, 3219.867, 0.8694
2643, Natalie Cook, Tamsin Hinchley, Efthalia Koutroumanidou, Maria Tsiartsiani, 3435.702, 3124.411, 0.8529
2644, Renata Ribeiro, Talita Antunes, Kathrine Maaseide, Susanne Glesnes, 3479.421, 3211.599, 0.8184
2645, Ana Paula Henkel, Larissa Franca, Okka Rau, Stephanie Pohl, 3518.154, 3352.816, 0.7092
2646, Kerri Walsh Jennings, Misty May-Treanor, Liesbet Van Breedam, Liesbeth Mouha, 4002.145, 3232.104, 0.9882
2647, Jia Tian, Jie Wang, Doris Schwaiger, Stefanie Schwaiger, 3495.948, 3188.230, 0.8508
2648, Chen Xue, Xi Zhang, Elaine Youngs, Nicole Branagh, 3563.023, 3582.559, 0.4425
2649, Renata Ribeiro, Talita Antunes, Natalie Cook, Tamsin Hinchley, 3485.831, 3425.926, 0.5626
2650, Kerri Walsh Jennings, Misty May-Treanor, Ana Paula Henkel, Larissa Franca, 4005.774, 3517.137, 0.9419
2651, Jia Tian, Jie Wang, Chen Xue, Xi Zhang, 3505.696, 3553.215, 0.4047
2652, Kerri Walsh Jennings, Misty May-Treanor, Renata Ribeiro, Talita Antunes, 4008.742, 3485.115, 0.9523
2653, Chen Xue, Xi Zhang, Renata Ribeiro, Talita Antunes, 3559.801, 3479.220, 0.5968
2654, Kerri Walsh Jennings, Misty May-Treanor, Jia Tian, Jie Wang, 4011.965, 3504.828, 0.9476
2655, Arnhild Myhr, Sigrid Aasen, Janne Bjorvand, Trine Askheim, 2988.288, 2846.025, 0.3262
2656, Birgitte Blitzner, Rita Eritsland, Anne Lene Hvalen, Sofie Praesthus, 2943.998, 2815.328, 0.2546
2657, Elin Westerlund, Vilde Solvoll, Eline Landsnes, Kjersti Hansen, 2995.878, 2809.446, 0.5098
2658, Ragnhild Aas, Siri Bjorkesett, Cindy Treland, Malin Ebike Brynildsen, 3016.567, 2840.353, 0.4732
2659, Lucia Bacchi, Valeria Rosso, Elin Westerlund, Vilde Solvoll, 3018.073, 2886.113, 0.3557
2660, Liane Herbert, Victoria Palmer, Kate Sherriff, Simone Head, 2997.447, 2849.807, 0.3288
2661, Ragnhild Aas, Siri Bjorkesett, Hannah Croad, Julia Tilley, 3087.604, 2896.273, 0.5238
2662, Anne Lie Rininsland, Camilla Nilsson, Elodie Li Yuk Lo, Natacha Rigobert, 3042.383, 2876.041, 0.4150
2663, Arnhild Myhr, Sigrid Aasen, Hannah Ross, Jordan Mowen, 3054.736, 2857.063, 0.5542
2664, Eva Weissova, Jana Goliasova, Mari-Liis Graumann, Natalja Bratuhhina, 3019.063, 2862.300, 0.3612
2665, Kadri Puri, Polina Bratuhhina, Birgitte Blitzner, Rita Eritsland, 3093.972, 2883.917, 0.5799
2666, Lucia Bacchi, Valeria Rosso, Denise Johns, Shauna Mullin, 3078.243, 2831.208, 0.7211
2667, Karolina Marciniak, Monika Brzostek, Irina Tsimbalova, Yelena Alenkina, 2871.261, 2800.716, 0.2394
2668, Heike Jensen, Jillian McLeod, Liane Herbert, Victoria Palmer, 2949.646, 2863.003, 0.3187
2669, Anna Markova, Galina Boyko, Ragnhild Aas, Siri Bjorkesett, 3095.865, 2988.531, 0.4063
2670, Anna Scarlett, Susan Blundell, Anne Lie Rininsland, Camilla Nilsson, 2872.217, 2851.030, 0.1795
2671, Arnhild Myhr, Sigrid Aasen, Charlotte Dyhr, Tine Rose Eriksen, 3099.357, 2840.843, 0.6963
2672, Eva Weissova, Jana Goliasova, Gisela Rodriguez, Moran Zur, 3051.750, 2669.908, 0.8616
2673, Kadri Puri, Polina Bratuhhina, Lucy Boulton, Zara Dampney, 3126.818, 2718.493, 0.8901
2674, Maria Antonelli, Vanilda Leao, Eva Weissova, Jana Goliasova, 3396.404, 3019.610, 0.8773
2675, Muriel Graessli, Nadine Zumkehr, Evgeniya Ukolova, Maria Prokopeva, 2992.330, 2904.238, 0.5256
2676, Anna Scarlett, Susan Blundell, Galyna Osheyko, Svitlana Baburina, 2980.903, 3109.506, 0.1826
2677, Anna Markova, Galina Boyko, Marleen Van Iersel, Marloes Wesselink, 3166.515, 3075.031, 0.5087
2678, Doris Schwaiger, Stefanie Schwaiger, Alice Rohkamper, Becchara Palmer, 3190.126, 2810.703, 0.8876
2679, Daniela Gioria, Giulia Momoli, Janne Kongshavn, Kristine Wiig, 3018.910, 2748.207, 0.8083
2680, Hana Skalnikova, Tereza Petrova, Kerstin Pichler, Sara Montagnolli, 3028.390, 2873.336, 0.6626
2681, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Arnhild Myhr, Sigrid Aasen, 3123.477, 3014.597, 0.5250
2682, Ingrid Torlen, Nila Ann Hakedal, Kadri Puri, Polina Bratuhhina, 3204.566, 3033.784, 0.6021
2683, Emilia Nystrom, Erika Nystrom, Eva Hamzaoui, Virginie Sarpaux, 3014.784, 3031.965, 0.4343
2684, Lotte Vestergaard, Stine Andreasen, Mered de Vries, Sanne Keizer, 2830.939, 3080.554, 0.1033
2685, Kathrine Maaseide, Susanne Glesnes, Karolina Marciniak, Monika Brzostek, 3213.718, 2845.476, 0.8764
2686, Clara Lozano, Nadia Campisi, Heike Jensen, Jillian McLeod, 2956.126, 2877.925, 0.4829
2687, Inese Jursone, Inguna Minusa, Barbara Hansel, Chrisi Gschweidl, 3094.376, 2764.973, 0.8519
2688, Ester Alcon, Olga Matveeva, Angelica Ljungquist, Karin Lundqvist, 2996.720, 3010.308, 0.4226
2689, Carolina Salgado, Maria Clara Salgado, Lucia Bacchi, Valeria Rosso, 3369.588, 3041.302, 0.8411
2690, Maria Antonelli, Vanilda Leao, Muriel Graessli, Nadine Zumkehr, 3398.882, 2986.049, 0.9110
2691, Anna Markova, Galina Boyko, Anna Scarlett, Susan Blundell, 3199.135, 2953.295, 0.7443
2692, Doris Schwaiger, Stefanie Schwaiger, Daniela Gioria, Giulia Momoli, 3194.907, 3009.038, 0.7282
2693, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Hana Skalnikova, Tereza Petrova, 3130.153, 3017.507, 0.6335
2694, Ingrid Torlen, Nila Ann Hakedal, Emilia Nystrom, Erika Nystrom, 3209.796, 3009.428, 0.7488
2695, Kathrine Maaseide, Susanne Glesnes, Lotte Vestergaard, Stine Andreasen, 3215.563, 2820.098, 0.9006
2696, Inese Jursone, Inguna Minusa, Clara Lozano, Nadia Campisi, 3101.686, 2942.930, 0.6891
2697, Carolina Salgado, Maria Clara Salgado, Ester Alcon, Olga Matveeva, 3371.085, 2993.146, 0.8953
2698, Maria Antonelli, Vanilda Leao, Anna Markova, Galina Boyko, 3404.700, 3167.044, 0.7595
2699, Doris Schwaiger, Stefanie Schwaiger, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3202.097, 3122.703, 0.5921
2700, Ingrid Torlen, Nila Ann Hakedal, Kathrine Maaseide, Susanne Glesnes, 3220.147, 3206.083, 0.4917
2701, Carolina Salgado, Maria Clara Salgado, Inese Jursone, Inguna Minusa, 3373.561, 3097.415, 0.8250
2702, Maria Antonelli, Vanilda Leao, Doris Schwaiger, Stefanie Schwaiger, 3411.183, 3197.947, 0.7625
2703, Ingrid Torlen, Nila Ann Hakedal, Carolina Salgado, Maria Clara Salgado, 3234.572, 3363.698, 0.2925
2704, Eva Weissova, Jana Goliasova, Evgeniya Ukolova, Maria Prokopeva, 3085.353, 2880.893, 0.6602
2705, Marleen Van Iersel, Marloes Wesselink, Galyna Osheyko, Svitlana Baburina, 3094.599, 3093.326, 0.4505
2706, Alice Rohkamper, Becchara Palmer, Janne Kongshavn, Kristine Wiig, 2863.762, 2724.631, 0.5890
2707, Kerstin Pichler, Sara Montagnolli, Arnhild Myhr, Sigrid Aasen, 2919.011, 2906.370, 0.3072
2708, Eva Hamzaoui, Virginie Sarpaux, Kadri Puri, Polina Bratuhhina, 3042.646, 2932.098, 0.4974
2709, Mered de Vries, Sanne Keizer, Karolina Marciniak, Monika Brzostek, 3085.682, 2807.948, 0.7947
2710, Barbara Hansel, Chrisi Gschweidl, Heike Jensen, Jillian McLeod, 2839.958, 2803.360, 0.3429
2711, Angelica Ljungquist, Karin Lundqvist, Lucia Bacchi, Valeria Rosso, 3025.951, 2942.109, 0.4555
2712, Ester Alcon, Olga Matveeva, Eva Weissova, Jana Goliasova, 3008.881, 2969.422, 0.3703
2713, Marleen Van Iersel, Marloes Wesselink, Clara Lozano, Nadia Campisi, 3104.850, 2930.876, 0.7054
2714, Alice Rohkamper, Becchara Palmer, Lotte Vestergaard, Stine Andreasen, 2913.242, 2784.197, 0.5625
2715, Emilia Nystrom, Erika Nystrom, Kerstin Pichler, Sara Montagnolli, 3016.623, 2891.275, 0.6273
2716, Eva Hamzaoui, Virginie Sarpaux, Hana Skalnikova, Tereza Petrova, 3055.768, 3004.254, 0.5361
2717, Daniela Gioria, Giulia Momoli, Mered de Vries, Sanne Keizer, 3030.121, 3068.631, 0.3915
2718, Anna Scarlett, Susan Blundell, Barbara Hansel, Chrisi Gschweidl, 2987.473, 2802.528, 0.6576
2719, Muriel Graessli, Nadine Zumkehr, Angelica Ljungquist, Karin Lundqvist, 3020.982, 3006.619, 0.4428
2720, Marleen Van Iersel, Marloes Wesselink, Ester Alcon, Olga Matveeva, 3117.340, 2997.492, 0.6347
2721, Emilia Nystrom, Erika Nystrom, Alice Rohkamper, Becchara Palmer, 3022.995, 2871.687, 0.6445
2722, Eva Hamzaoui, Virginie Sarpaux, Daniela Gioria, Giulia Momoli, 3068.486, 3014.485, 0.5368
2723, Muriel Graessli, Nadine Zumkehr, Anna Scarlett, Susan Blundell, 3045.493, 2942.319, 0.5481
2724, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Marleen Van Iersel, Marloes Wesselink, 3131.355, 3100.654, 0.5077
2725, Emilia Nystrom, Erika Nystrom, Anna Markova, Galina Boyko, 3035.419, 3081.290, 0.3038
2726, Eva Hamzaoui, Virginie Sarpaux, Inese Jursone, Inguna Minusa, 3083.277, 3084.870, 0.4585
2727, Kathrine Maaseide, Susanne Glesnes, Muriel Graessli, Nadine Zumkehr, 3211.112, 3028.254, 0.7159
2728, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Emilia Nystrom, Erika Nystrom, 3137.855, 3028.028, 0.6347
2729, Kathrine Maaseide, Susanne Glesnes, Eva Hamzaoui, Virginie Sarpaux, 3217.004, 3074.482, 0.6761
2730, Carolina Salgado, Maria Clara Salgado, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3366.690, 3134.012, 0.7858
2731, Doris Schwaiger, Stefanie Schwaiger, Kathrine Maaseide, Susanne Glesnes, 3207.039, 3207.456, 0.4726
2732, Maria Antonelli, Vanilda Leao, Carolina Salgado, Maria Clara Salgado, 3422.797, 3360.798, 0.5637
2733, Ingrid Torlen, Nila Ann Hakedal, Doris Schwaiger, Stefanie Schwaiger, 3243.731, 3199.216, 0.5395
2734, Doris Schwaiger, Stefanie Schwaiger, Carolina Salgado, Maria Clara Salgado, 3211.465, 3350.994, 0.2829
2735, Maria Antonelli, Vanilda Leao, Ingrid Torlen, Nila Ann Hakedal, 3429.705, 3238.567, 0.7371
2736, Claudia Lehmann, Julia Sude, Frederike Fischer, Julia Grossner, 2990.396, 2798.886, 0.5926
2737, Izabela Soja, Sylwia Pilarek, Dorota Konieczka, Grazyna Urbanska, 3099.016, 2900.984, 0.5000
2738, Eva Weissova, Petra ChalcarzovÌÁ, Liane Herbert, Victoria Palmer, 3047.615, 2809.941, 0.6683
2739, Kinga Kolosinska, Renata Bekier, Hanne  Aas, Janne Kongshavn, 2963.716, 2762.207, 0.5997
2740, Karin Trussel, Tanya Guerra Arias-Schmocker, Aneta Gancarczyk, Weronika Kurek, 2979.272, 2829.033, 0.4855
2741, Anna Markova, Galina Boyko, Barbora Hermannova, Stepanka Stastna, 3110.473, 2902.302, 0.6149
2742, Cornelia Rimser, Magdalena Jirak, Heike Jensen, Jillian McLeod, 3143.703, 2787.194, 0.8554
2743, Alona Malysheva, Natalya Shumeyko, Ragnhild Aas, Siri Bjorkesett, 3014.872, 2899.622, 0.3464
2744, Daria Yarzutkina, Ekaterina Birlova, Amanda Moppett, Joanna Niemczewska, 2916.452, 2814.039, 0.2901
2745, Lucy Boulton, Zara Dampney, Barbara Bawol, Dorota Wojtczak, 2792.589, 2761.795, 0.2112
2746, Anna Scarlett, Susan Blundell, Izabela Soja, Sylwia Pilarek, 2994.959, 2924.244, 0.2886
2747, Barbara Hansel, Chrisi Gschweidl, Anna Vozakova, Irina Samsonova, 2867.040, 2786.763, 0.2429
2748, Denise Johns, Shauna Mullin, Birgitte Blitzner, Cindy Treland, 2864.477, 2722.088, 0.5314
2749, Claudia Lehmann, Julia Sude, Mari-Liis Graumann, Natalja Bratuhhina, 3019.459, 2786.670, 0.6764
2750, Emilia Nystrom, Erika Nystrom, Eva Weissova, Petra ChalcarzovÌÁ, 3035.660, 2940.137, 0.4718
2751, Karin Trussel, Tanya Guerra Arias-Schmocker, Kinga Kolosinska, Renata Bekier, 3016.315, 2867.687, 0.5224
2752, Cornelia Rimser, Magdalena Jirak, Anna Markova, Galina Boyko, 3219.960, 3072.682, 0.5477
2753, Evgeniya Ukolova, Maria Prokopeva, Alona Malysheva, Natalya Shumeyko, 2925.280, 2869.171, 0.3162
2754, Sona Novakova, Tereza Tobiasova, Daria Yarzutkina, Ekaterina Birlova, 3344.824, 2896.759, 0.9166
2755, Anna Scarlett, Susan Blundell, Lucy Boulton, Zara Dampney, 3016.527, 2768.010, 0.7622
2756, Denise Johns, Shauna Mullin, Barbara Hansel, Chrisi Gschweidl, 2904.104, 2817.165, 0.4963
2757, Claudia Lehmann, Julia Sude, Kerstin Pichler, Sara Montagnolli, 3055.620, 2871.327, 0.6765
2758, Ana Paula Henkel, Shelda Bede, Aleksandra Filip, Paulina Eska, 3526.487, 2883.025, 0.9747
2759, Mered de Vries, Sanne Keizer, Eva Hamzaoui, Virginie Sarpaux, 3082.728, 3061.230, 0.4916
2760, Angelica Ljungquist, Karin Lundqvist, Joanna Wiatr, Katarzyna Urban, 3016.519, 2830.578, 0.6889
2761, Anja Gunther, Geeske Banck, Evgeniya Ukolova, Maria Prokopeva, 3099.134, 2902.348, 0.7065
2762, Ingrid Torlen, Nila Ann Hakedal, Denise Johns, Shauna Mullin, 3240.988, 2892.429, 0.8727
2763, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, Muriel Graessli, Nadine Zumkehr, 3139.846, 3007.778, 0.6477
2764, Inese Jursone, Inguna Minusa, Galyna Osheyko, Svitlana Baburina, 3096.503, 3078.270, 0.4878
2765, Carolina Salgado, Maria Clara Salgado, Gisela Rodriguez, Moran Zur, 3351.258, 2664.140, 0.9806
2766, Sona Novakova, Tereza Tobiasova, Claudia Lehmann, Julia Sude, 3366.508, 3038.441, 0.8409
2767, Daniela Gioria, Giulia Momoli, Clara Lozano, Nadia Campisi, 3026.924, 2915.757, 0.6181
2768, Vasiliki Arvaniti, Vasso Karadassiou, Efthalia Koutroumanidou, Maria Tsiartsiani, 3343.989, 3120.448, 0.7757
2769, Laura Ludwig, Sara Niedrig, Romana Kayser, Simone Kuhn, 3329.845, 2950.361, 0.8904
2770, Ilka Semmler, Katrin Holtwick, Emilia Nystrom, Erika Nystrom, 3271.671, 3031.491, 0.7890
2771, Karin Trussel, Tanya Guerra Arias-Schmocker, Agnieszka Woloszyn, Magdalena Michon, 3035.439, 2749.157, 0.7917
2772, Hana Skalnikova, Tereza Petrova, Anna Scarlett, Susan Blundell, 3017.401, 2969.766, 0.4823
2773, Maria Antonelli, Vanilda Leao, Cornelia Rimser, Magdalena Jirak, 3434.673, 3177.807, 0.7698
2774, Ana Paula Henkel, Shelda Bede, Mered de Vries, Sanne Keizer, 3527.581, 3080.641, 0.9279
2775, Angelica Ljungquist, Karin Lundqvist, Anja Gunther, Geeske Banck, 3036.866, 3054.645, 0.3833
2776, Ingrid Torlen, Nila Ann Hakedal, Andrezza "Rtvelo" Martins, Cristine "Saka" Santanna, 3247.929, 3133.653, 0.6416
2777, Carolina Salgado, Maria Clara Salgado, Inese Jursone, Inguna Minusa, 3353.808, 3092.122, 0.8125
2778, Sona Novakova, Tereza Tobiasova, Daniela Gioria, Giulia Momoli, 3384.095, 3023.019, 0.8760
2779, Laura Ludwig, Sara Niedrig, Vasiliki Arvaniti, Vasso Karadassiou, 3339.774, 3334.814, 0.4797
2780, Ilka Semmler, Katrin Holtwick, Karin Trussel, Tanya Guerra Arias-Schmocker, 3277.691, 3014.547, 0.7957
2781, Maria Antonelli, Vanilda Leao, Hana Skalnikova, Tereza Petrova, 3436.859, 3014.978, 0.9170
2782, Angelica Ljungquist, Karin Lundqvist, Ana Paula Henkel, Shelda Bede, 3071.832, 3513.290, 0.0560
2783, Ingrid Torlen, Nila Ann Hakedal, Carolina Salgado, Maria Clara Salgado, 3260.386, 3345.143, 0.3522
2784, Sona Novakova, Tereza Tobiasova, Laura Ludwig, Sara Niedrig, 3437.459, 3332.798, 0.5634
2785, Maria Antonelli, Vanilda Leao, Ilka Semmler, Katrin Holtwick, 3444.020, 3268.843, 0.7143
2786, Ingrid Torlen, Nila Ann Hakedal, Angelica Ljungquist, Karin Lundqvist, 3265.101, 3062.936, 0.7475
2787, Sona Novakova, Tereza Tobiasova, Maria Antonelli, Vanilda Leao, 3494.600, 3433.140, 0.4906
2788, Eva Hamzaoui, Virginie Sarpaux, Aleksandra Filip, Paulina Eska, 3066.295, 2815.827, 0.7361
2789, Joanna Wiatr, Katarzyna Urban, Evgeniya Ukolova, Maria Prokopeva, 2894.204, 2860.864, 0.3982
2790, Muriel Graessli, Nadine Zumkehr, Denise Johns, Shauna Mullin, 3025.281, 2865.486, 0.6602
2791, Galyna Osheyko, Svitlana Baburina, Gisela Rodriguez, Moran Zur, 3080.557, 2641.929, 0.9156
2792, Claudia Lehmann, Julia Sude, Clara Lozano, Nadia Campisi, 3073.053, 2904.158, 0.6696
2793, Efthalia Koutroumanidou, Maria Tsiartsiani, Romana Kayser, Simone Kuhn, 3124.701, 2920.552, 0.7269
2794, Agnieszka Woloszyn, Magdalena Michon, Emilia Nystrom, Erika Nystrom, 2895.327, 3016.893, 0.1645
2795, Cornelia Rimser, Magdalena Jirak, Anna Scarlett, Susan Blundell, 3214.694, 2951.952, 0.7681
2796, Hana Skalnikova, Tereza Petrova, Eva Hamzaoui, Virginie Sarpaux, 3030.748, 3051.787, 0.4267
